unit price ,best price ,date,transaction ID,quantity,store name,total,subcategory,discount,item ID,category,brand,customer ID,payment types,gender,location
9.94,7.45,26/4/2025,WOOL-E726979,5,Woolworths,37.25,Insect Repellent,9.94,900325,Cleaning & Maintenance,Aerogard,WOOL-1737F0629E,EFTPOS,Male,Canberra
0.67,0.24,24/4/2025,WOOL-F710527,3,Woolworths,0.72,Onion,0.67,144330,Fruit & Veg,Onion,WOOL-8AEF3F2F8E,EFTPOS,Female,Melbourne
2.35,1.82,17/4/2025,WOOL-C660324,1,Woolworths,1.82,Cucumber,2.35,137138,Fruit & Veg,Lebanese,WOOL-3A5A8C263F,Credit card,Female,Sydney
0.5,0.21,22/4/2025,WOOL-D670053,1,Woolworths,0.21,Onion,0.5,144330,Fruit & Veg,Onion,WOOL-84FCEB858B,EFTPOS,Male,Canberra
0.85,0.39,27/4/2025,WOOL-1929130,4,Woolworths,1.56,Potatoes,0.85,208899,Fruit & Veg,Potato,WOOL-9FA8EC9487,EFTPOS,Male,Perth
9.54,8.13,12/4/2025,WOOL-B835716,9,Metro,73.17,Light Globes,9.54,197768,Cleaning & Maintenance,Mirabella,WOOL-E84C043EBE,EFTPOS,Male,Brisbane
1.05,0.64,9/4/2025,WOOL-2214682,4,Woolworths,2.56,Cleaning Tablets,1.05,173889,Cleaning & Maintenance,Restor,WOOL-5343971920,Gift card,Female,Canberra
0.59,0.16,20/4/2025,WOOL-7789545,3,Metro,0.48,Laundry Capsules,0.59,898836,Cleaning & Maintenance,Mnml,WOOL-0E9F22CDFD,Credit card,Female,Adelaide
0.63,0.63,24/4/2025,WOOL-B274418,2,Metro,1.26,Onion,0.63,144339,Fruit & Veg,Onion,WOOL-00AAF7132A,Gift card,Male,Darwin
8.02,6.47,23/4/2025,WOOL-1690579,2,Woolworths,12.94,Strawberries,8.02,144610,Fruit & Veg,Strawberries,WOOL-08C7F47390,EFTPOS,Male,Hobart
2.01,1.47,24/4/2025,WOOL-C889245,1,Metro,1.47,Cucumber,2.01,137132,Fruit & Veg,Lebanese,WOOL-7E1E5989EF,Store card,Female,Sydney
0.66,0.66,12/4/2025,WOOL-A934908,2,Metro,1.32,Onion,0.66,144330,Fruit & Veg,Onion,WOOL-041FDA724A,Credit card,Female,Brisbane
2.31,2.31,25/4/2025,WOOL-D211090,3,Woolworths,6.93,Avocado,2.31,120083,Fruit & Veg,Hass,WOOL-5F79A12E31,Credit card,Male,Melbourne
0.72,0.47,3/4/2025,WOOL-0203396,1,Metro,0.47,Potatoes,0.72,208897,Fruit & Veg,Potato,WOOL-C78565EEE0,Gift card,Male,Melbourne
2.12,1.57,16/4/2025,WOOL-8332785,1,Woolworths,1.57,Avocado,2.12,120087,Fruit & Veg,Hass,WOOL-540270A212,Credit card,Female,Brisbane
11.68,10.56,1/4/2025,WOOL-7567432,5,Metro,52.8,Insect Repellent,11.68,900328,Cleaning & Maintenance,Aerogard,WOOL-D5003DC5D3,Cash,Female,Perth
0.73,0.36,9/4/2025,WOOL-B510133,7,Woolworths,2.52,Tomatoes,0.73,134041,Fruit & Veg,Fresh,WOOL-CFF34CFD1B,Credit card,Male,Hobart
11.3,10.31,10/4/2025,WOOL-E909859,8,Woolworths,82.48,Insect Repellent,11.3,900325,Cleaning & Maintenance,Aerogard,WOOL-4E8D3022C8,Cash,Male,Perth
0.46,0.3,11/4/2025,WOOL-4461724,4,Woolworths,1.2,Mandarin,0.46,829117,Fruit & Veg,Mandarin,WOOL-33DF512AEB,EFTPOS,Female,Perth
0.72,0.72,20/4/2025,WOOL-0606222,1,Metro,0.72,Tomatoes,0.72,134039,Fruit & Veg,Fresh,WOOL-3C12275674,EFTPOS,Female,Darwin
0.77,0.77,11/4/2025,WOOL-3409783,5,Metro,3.85,Apples,0.77,105927,Fruit & Veg,Fresh,WOOL-B25D224E6F,Credit card,Female,Melbourne
1.39,0.91,13/4/2025,WOOL-D190025,1,Metro,0.91,Broccoli,1.39,134691,Fruit & Veg,Fresh,WOOL-CA7319459D,EFTPOS,Male,Hobart
10.06,8.34,6/4/2025,WOOL-3971699,4,Metro,33.36,Insect Repellent,10.06,900333,Cleaning & Maintenance,Aerogard,WOOL-355BD4D32F,Credit card,Female,Hobart
1.26,1.26,11/4/2025,WOOL-4465249,5,Metro,6.3,Cleaning Tablets,1.26,173880,Cleaning & Maintenance,Restor,WOOL-676D2E7147,EFTPOS,Female,Melbourne
0.52,0.23,6/4/2025,WOOL-9459731,5,Metro,1.15,Onion,0.52,144330,Fruit & Veg,Onion,WOOL-0CF522B209,EFTPOS,Male,Melbourne
1.32,0.84,2/4/2025,WOOL-E922366,9,Metro,7.56,Cleaning Tablets,1.32,173889,Cleaning & Maintenance,Restor,WOOL-6F2470479F,Store card,Male,Brisbane
0.41,0.1,18/4/2025,WOOL-6646428,5,Woolworths,0.5,Mandarin,0.41,829113,Fruit & Veg,Mandarin,WOOL-A6B3DC9E31,Gift card,Male,Canberra
2.42,1.75,20/4/2025,WOOL-F465219,4,Metro,7,Avocado,2.42,120080,Fruit & Veg,Hass,WOOL-05D3E921CA,EFTPOS,Female,Adelaide
0.63,0.63,19/4/2025,WOOL-F202365,2,Metro,1.26,Laundry Capsules,0.63,898835,Cleaning & Maintenance,Mnml,WOOL-F5C410B3A9,Credit card,Female,Perth
2.32,1.7,13/4/2025,WOOL-E857065,8,Metro,13.6,Avocado,2.32,120085,Fruit & Veg,Hass,WOOL-CB68885B55,Credit card,Female,Darwin
9.53,8.16,11/4/2025,WOOL-E434400,1,Woolworths,8.16,Light Globes,9.53,197775,Cleaning & Maintenance,Mirabella,WOOL-8F3448599C,Gift card,Female,Adelaide
9.24,6.8,26/4/2025,WOOL-2414849,8,Metro,54.4,Strawberries,9.24,144610,Fruit & Veg,Strawberries,WOOL-B45429FBD3,Credit card,Female,Hobart
9.7,6.82,15/4/2025,WOOL-1949541,2,Woolworths,13.64,Light Globes,9.7,197774,Cleaning & Maintenance,Mirabella,WOOL-8C5897A5CE,Store card,Male,Perth
1.15,0.72,13/4/2025,WOOL-3123682,1,Metro,0.72,Broccoli,1.15,134683,Fruit & Veg,Fresh,WOOL-7DDE725085,Credit card,Male,Canberra
0.53,0.15,1/4/2025,WOOL-A779445,6,Metro,0.9,Laundry Capsules,0.53,898842,Cleaning & Maintenance,Mnml,WOOL-0DF8CE41DE,Credit card,Male,Adelaide
0.64,0.39,9/4/2025,WOOL-3810032,1,Woolworths,0.39,Onion,0.64,144333,Fruit & Veg,Onion,WOOL-EADC61B997,EFTPOS,Male,Perth
0.36,0.23,11/4/2025,WOOL-5876459,6,Metro,1.38,Mandarin,0.36,829107,Fruit & Veg,Mandarin,WOOL-271EBB9CDA,EFTPOS,Female,Sydney
1.43,0.99,12/4/2025,WOOL-7641058,2,Metro,1.98,Broccoli,1.43,134682,Fruit & Veg,Fresh,WOOL-31CD503293,EFTPOS,Male,Sydney
0.83,0.45,17/4/2025,WOOL-5678719,7,Woolworths,3.15,Apples,0.83,105924,Fruit & Veg,Fresh,WOOL-1A04C4F97B,Store card,Female,Canberra
0.53,0.53,15/4/2025,WOOL-5447067,4,Metro,2.12,Onion,0.53,144333,Fruit & Veg,Onion,WOOL-DA1065F6C3,Credit card,Female,Canberra
1.25,0.77,18/4/2025,WOOL-D584498,4,Metro,3.08,Broccoli,1.25,134681,Fruit & Veg,Fresh,WOOL-BCBE411130,Credit card,Female,Melbourne
0.72,0.39,23/4/2025,WOOL-7936507,2,Metro,0.78,Tomatoes,0.72,134037,Fruit & Veg,Fresh,WOOL-3B0786707C,Store card,Female,Hobart
8.2,5.98,25/4/2025,WOOL-C760351,1,Woolworths,5.98,Strawberries,8.2,144613,Fruit & Veg,Strawberries,WOOL-33AFCC7976,EFTPOS,Male,Perth
0.37,0.23,21/4/2025,WOOL-5295440,6,Woolworths,1.38,Mandarin,0.37,829117,Fruit & Veg,Mandarin,WOOL-00FAED7097,Credit card,Male,Adelaide
1.06,0.69,29/4/2025,WOOL-D514798,1,Metro,0.69,Cleaning Tablets,1.06,173886,Cleaning & Maintenance,Restor,WOOL-135AC6D860,Store card,Female,Sydney
9.91,7.47,1/4/2025,WOOL-0873207,2,Woolworths,14.94,Light Globes,9.91,197774,Cleaning & Maintenance,Mirabella,WOOL-ECC07D1EC2,Store card,Male,Canberra
11.9,10.33,5/4/2025,WOOL-6571413,4,Metro,41.32,Insect Repellent,11.9,900333,Cleaning & Maintenance,Aerogard,WOOL-1B83F95D0E,Credit card,Male,Canberra
2,1.41,1/4/2025,WOOL-D507723,3,Woolworths,4.23,Cucumber,2,137131,Fruit & Veg,Lebanese,WOOL-DCEEB9CB1C,Store card,Female,Sydney
0.57,0.35,19/4/2025,WOOL-0838968,1,Metro,0.35,Laundry Capsules,0.57,898844,Cleaning & Maintenance,Mnml,WOOL-E6871D191C,EFTPOS,Female,Canberra
1.38,0.94,27/4/2025,WOOL-6315780,1,Metro,0.94,Broccoli,1.38,134689,Fruit & Veg,Fresh,WOOL-FF322216CE,Credit card,Male,Melbourne
0.66,0.33,6/4/2025,WOOL-8888870,1,Metro,0.33,Laundry Capsules,0.66,898837,Cleaning & Maintenance,Mnml,WOOL-EE86621D0C,EFTPOS,Male,Sydney
0.87,0.57,28/4/2025,WOOL-2705393,7,Metro,3.99,Potatoes,0.87,208899,Fruit & Veg,Potato,WOOL-D44D65FBE2,EFTPOS,Male,Canberra
1.11,1.11,2/4/2025,WOOL-3938338,1,Woolworths,1.11,Broccoli,1.11,134687,Fruit & Veg,Fresh,WOOL-BDACED4857,Cash,Female,Perth
2.53,1.96,28/4/2025,WOOL-5483561,9,Metro,17.64,Avocado,2.53,120089,Fruit & Veg,Hass,WOOL-5D5F224C63,Store card,Female,Brisbane
10.08,7.17,10/4/2025,WOOL-A306647,1,Metro,7.17,Light Globes,10.08,197772,Cleaning & Maintenance,Mirabella,WOOL-53AA47FDF2,Credit card,Male,Hobart
0.45,0.45,3/4/2025,WOOL-E219490,1,Metro,0.45,Mandarin,0.45,829112,Fruit & Veg,Mandarin,WOOL-26B9A0187D,Credit card,Female,Hobart
0.74,0.34,14/4/2025,WOOL-8803281,4,Woolworths,1.36,Potatoes,0.74,208902,Fruit & Veg,Potato,WOOL-C74E2B8730,Gift card,Female,Darwin
2.14,1.56,7/4/2025,WOOL-F653349,1,Woolworths,1.56,Avocado,2.14,120086,Fruit & Veg,Hass,WOOL-EE93BE6DC6,Gift card,Female,Melbourne
9.48,7.13,7/4/2025,WOOL-A725969,4,Woolworths,28.52,Strawberries,9.48,144613,Fruit & Veg,Strawberries,WOOL-902C96AD9E,Credit card,Male,Hobart
0.95,0.47,8/4/2025,WOOL-C741003,7,Metro,3.29,Apples,0.95,105929,Fruit & Veg,Fresh,WOOL-A4B16D9DFF,Credit card,Male,Sydney
0.75,0.34,24/4/2025,WOOL-C715519,1,Woolworths,0.34,Potatoes,0.75,208902,Fruit & Veg,Potato,WOOL-ADBE57F3DA,Store card,Female,Sydney
0.5,0.15,16/4/2025,WOOL-3464825,5,Woolworths,0.75,Laundry Capsules,0.5,898842,Cleaning & Maintenance,Mnml,WOOL-13289A2E73,Store card,Female,Hobart
1.15,1.15,8/4/2025,WOOL-B986589,2,Metro,2.3,Cleaning Tablets,1.15,173879,Cleaning & Maintenance,Restor,WOOL-ECCC65C847,Credit card,Female,Sydney
2.22,1.7,18/4/2025,WOOL-E747351,1,Woolworths,1.7,Avocado,2.22,120081,Fruit & Veg,Hass,WOOL-49CFB540E0,Store card,Female,Perth
0.79,0.45,21/4/2025,WOOL-5953266,1,Metro,0.45,Potatoes,0.79,208898,Fruit & Veg,Potato,WOOL-0AD36CE95E,Credit card,Male,Melbourne
0.88,0.56,7/4/2025,WOOL-9744333,8,Metro,4.48,Potatoes,0.88,208900,Fruit & Veg,Potato,WOOL-88F3F4FB36,Credit card,Female,Adelaide
0.41,0.1,12/4/2025,WOOL-2804758,1,Metro,0.1,Mandarin,0.41,829114,Fruit & Veg,Mandarin,WOOL-822C9B6575,Credit card,Female,Darwin
0.7,0.22,3/4/2025,WOOL-4428399,7,Woolworths,1.54,Bananas,0.7,133219,Fruit & Veg,Cavendish,WOOL-9AAFFD903C,EFTPOS,Male,Darwin
0.96,0.63,5/4/2025,WOOL-3350161,3,Metro,1.89,Apples,0.96,105929,Fruit & Veg,Fresh,WOOL-76C157F141,Gift card,Female,Darwin
1.1,1.1,20/4/2025,WOOL-9222629,1,Metro,1.1,Broccoli,1.1,134691,Fruit & Veg,Fresh,WOOL-E5C1621348,EFTPOS,Male,Darwin
10.26,8.18,5/4/2025,WOOL-5491439,3,Metro,24.54,Strawberries,10.26,144608,Fruit & Veg,Strawberries,WOOL-18EE59139E,Credit card,Male,Canberra
1.31,0.86,15/4/2025,WOOL-4635638,6,Metro,5.16,Cleaning Tablets,1.31,173883,Cleaning & Maintenance,Restor,WOOL-557BCC1C1A,Gift card,Female,Darwin
10.45,9.01,21/4/2025,WOOL-C538555,5,Metro,45.05,Insect Repellent,10.45,900329,Cleaning & Maintenance,Aerogard,WOOL-9D0AD40272,Credit card,Female,Darwin
1.18,0.79,3/4/2025,WOOL-4702727,3,Woolworths,2.37,Cleaning Tablets,1.18,173887,Cleaning & Maintenance,Restor,WOOL-06647630A2,Gift card,Female,Sydney
0.65,0.38,17/4/2025,WOOL-C543588,7,Metro,2.66,Onion,0.65,144336,Fruit & Veg,Onion,WOOL-DEDC63A13B,Gift card,Female,Melbourne
0.85,0.51,7/4/2025,WOOL-5610310,1,Metro,0.51,Apples,0.85,105921,Fruit & Veg,Fresh,WOOL-739DE711DF,Credit card,Male,Canberra
1.13,0.79,29/4/2025,WOOL-5681868,8,Woolworths,6.32,Cleaning Tablets,1.13,173888,Cleaning & Maintenance,Restor,WOOL-6E23CACBE4,Credit card,Male,Melbourne
0.73,0.43,14/4/2025,WOOL-5613426,6,Woolworths,2.58,Potatoes,0.73,208904,Fruit & Veg,Potato,WOOL-3BDBD17B28,Gift card,Female,Hobart
0.73,0.31,24/4/2025,WOOL-9247111,5,Woolworths,1.55,Potatoes,0.73,208901,Fruit & Veg,Potato,WOOL-95408A4897,EFTPOS,Male,Perth
0.87,0.54,16/4/2025,WOOL-5429861,6,Metro,3.24,Potatoes,0.87,208897,Fruit & Veg,Potato,WOOL-5CF7DA59E8,Credit card,Female,Darwin
14.82,11.64,2/4/2025,WOOL-E749498,3,Metro,34.92,Padlocks,14.82,747030,Cleaning & Maintenance,Master,WOOL-92E454BF20,Gift card,Female,Sydney
8.66,8.66,19/4/2025,WOOL-1476479,4,Woolworths,34.64,Light Globes,8.66,197774,Cleaning & Maintenance,Mirabella,WOOL-1A91CD7543,Credit card,Female,Sydney
2.44,1.8,29/4/2025,WOOL-0608149,4,Woolworths,7.2,Cucumber,2.44,137132,Fruit & Veg,Lebanese,WOOL-BAB796EF62,Credit card,Male,Darwin
1.02,1.02,18/4/2025,WOOL-4304607,2,Metro,2.04,Cleaning Tablets,1.02,173886,Cleaning & Maintenance,Restor,WOOL-C353ED0AEA,Store card,Female,Brisbane
0.59,0.16,25/4/2025,WOOL-C688861,4,Woolworths,0.64,Tomatoes,0.59,134036,Fruit & Veg,Fresh,WOOL-BF9D2A63D7,Store card,Female,Darwin
15.43,12.63,27/4/2025,WOOL-F529008,2,Woolworths,25.26,Padlocks,15.43,747031,Cleaning & Maintenance,Master,WOOL-B1D25B7031,EFTPOS,Male,Adelaide
0.53,0.17,6/4/2025,WOOL-F535820,3,Woolworths,0.51,Laundry Capsules,0.53,898842,Cleaning & Maintenance,Mnml,WOOL-D157A53249,Credit card,Female,Perth
10.53,8.26,6/4/2025,WOOL-E612438,2,Metro,16.52,Insect Repellent,10.53,900326,Cleaning & Maintenance,Aerogard,WOOL-255948E771,EFTPOS,Male,Sydney
2.18,1.58,18/4/2025,WOOL-5186686,1,Metro,1.58,Cucumber,2.18,137139,Fruit & Veg,Lebanese,WOOL-5A95B89EEC,Store card,Female,Melbourne
1.37,0.91,12/4/2025,WOOL-0934541,2,Woolworths,1.82,Cleaning Tablets,1.37,173884,Cleaning & Maintenance,Restor,WOOL-4EC26B79C3,Gift card,Female,Darwin
2.01,1.41,26/4/2025,WOOL-7406278,7,Woolworths,9.87,Avocado,2.01,120085,Fruit & Veg,Hass,WOOL-CD6C0928AA,EFTPOS,Female,Adelaide
1.12,0.75,27/4/2025,WOOL-1388204,2,Metro,1.5,Broccoli,1.12,134686,Fruit & Veg,Fresh,WOOL-B82B713AC0,Store card,Male,Brisbane
8.54,6.67,10/4/2025,WOOL-7663723,5,Woolworths,33.35,Light Globes,8.54,197775,Cleaning & Maintenance,Mirabella,WOOL-9DB5D69AAF,Credit card,Female,Canberra
2.12,2.12,6/4/2025,WOOL-9276379,1,Woolworths,2.12,Cucumber,2.12,137134,Fruit & Veg,Lebanese,WOOL-8FB8941493,Gift card,Female,Sydney
2.36,1.71,23/4/2025,WOOL-E693127,3,Woolworths,5.13,Cucumber,2.36,137132,Fruit & Veg,Lebanese,WOOL-C15CB5F2B2,Credit card,Female,Brisbane
0.73,0.42,7/4/2025,WOOL-F676429,1,Woolworths,0.42,Potatoes,0.73,208904,Fruit & Veg,Potato,WOOL-86BCBC62AB,Store card,Male,Hobart
15.28,14.09,25/4/2025,WOOL-3700534,1,Metro,14.09,Padlocks,15.28,747025,Cleaning & Maintenance,Master,WOOL-8D2A651B07,Cash,Male,Canberra
0.57,0.11,12/4/2025,WOOL-3380901,4,Metro,0.44,Tomatoes,0.57,134042,Fruit & Veg,Fresh,WOOL-CC87A4454E,Gift card,Male,Darwin
0.62,0.43,20/4/2025,WOOL-B668373,4,Metro,1.72,Laundry Capsules,0.62,898844,Cleaning & Maintenance,Mnml,WOOL-30ACDCFB74,Store card,Male,Brisbane
17.58,13.7,3/4/2025,WOOL-1896922,2,Metro,27.4,Padlocks,17.58,747034,Cleaning & Maintenance,Master,WOOL-A46DD51363,Store card,Female,Canberra
2.32,1.65,19/4/2025,WOOL-E672892,3,Metro,4.95,Cucumber,2.32,137135,Fruit & Veg,Lebanese,WOOL-25DF36075B,Cash,Male,Adelaide
8.84,8.84,13/4/2025,WOOL-6545807,7,Metro,61.88,Light Globes,8.84,197765,Cleaning & Maintenance,Mirabella,WOOL-D60F2E57F6,Gift card,Female,Darwin
0.61,0.18,17/4/2025,WOOL-3871740,1,Metro,0.18,Onion,0.61,144337,Fruit & Veg,Onion,WOOL-06A5852108,Store card,Female,Brisbane
0.59,0.16,5/4/2025,WOOL-7412170,1,Woolworths,0.16,Onion,0.59,144337,Fruit & Veg,Onion,WOOL-65D36F7DA4,Store card,Male,Canberra
1.86,1.35,22/4/2025,WOOL-1571578,4,Woolworths,5.4,Cucumber,1.86,137132,Fruit & Veg,Lebanese,WOOL-24AD364D5C,Credit card,Male,Canberra
0.67,0.17,26/4/2025,WOOL-8465509,1,Woolworths,0.17,Onion,0.67,144339,Fruit & Veg,Onion,WOOL-60E8A081A8,EFTPOS,Male,Hobart
9.72,7.08,6/4/2025,WOOL-2560398,9,Woolworths,63.72,Strawberries,9.72,144614,Fruit & Veg,Strawberries,WOOL-89B9A79893,Credit card,Female,Hobart
2.13,2.13,3/4/2025,WOOL-3913308,4,Woolworths,8.52,Avocado,2.13,120086,Fruit & Veg,Hass,WOOL-D197915181,EFTPOS,Female,Adelaide
0.86,0.44,1/4/2025,WOOL-7320073,3,Woolworths,1.32,Bananas,0.86,133213,Fruit & Veg,Cavendish,WOOL-B7B108BA52,Store card,Female,Sydney
2.16,1.52,19/4/2025,WOOL-B845279,3,Metro,4.56,Cucumber,2.16,137136,Fruit & Veg,Lebanese,WOOL-64C5A921CD,Credit card,Female,Perth
1.9,1.38,18/4/2025,WOOL-D274044,4,Woolworths,5.52,Avocado,1.9,120087,Fruit & Veg,Hass,WOOL-D5B77119CE,Credit card,Male,Melbourne
0.71,0.35,16/4/2025,WOOL-4922974,1,Woolworths,0.35,Bananas,0.71,133217,Fruit & Veg,Cavendish,WOOL-915BC7FCC5,EFTPOS,Female,Darwin
2.31,2.31,6/4/2025,WOOL-6953047,8,Metro,18.48,Cucumber,2.31,137134,Fruit & Veg,Lebanese,WOOL-9F651826EA,Credit card,Female,Darwin
0.67,0.22,11/4/2025,WOOL-6944565,4,Metro,0.88,Onion,0.67,144336,Fruit & Veg,Onion,WOOL-56977C4B68,EFTPOS,Male,Sydney
0.7,0.24,18/4/2025,WOOL-1697766,1,Metro,0.24,Potatoes,0.7,208900,Fruit & Veg,Potato,WOOL-DF31C036B4,Cash,Female,Melbourne
0.66,0.26,14/4/2025,WOOL-B658136,4,Metro,1.04,Laundry Capsules,0.66,898843,Cleaning & Maintenance,Mnml,WOOL-9DF77A4B44,Store card,Female,Melbourne
0.75,0.45,30/4/2025,WOOL-8725850,1,Woolworths,0.45,Potatoes,0.75,208900,Fruit & Veg,Potato,WOOL-28EF3FA125,Credit card,Male,Darwin
1.06,0.62,4/4/2025,WOOL-5439375,1,Woolworths,0.62,Cleaning Tablets,1.06,173882,Cleaning & Maintenance,Restor,WOOL-5877DE5311,Credit card,Female,Sydney
14.92,14.92,20/4/2025,WOOL-9403387,4,Woolworths,59.68,Padlocks,14.92,747030,Cleaning & Maintenance,Master,WOOL-4A58A5696B,Store card,Female,Adelaide
0.98,0.54,12/4/2025,WOOL-8999695,4,Woolworths,2.16,Apples,0.98,105924,Fruit & Veg,Fresh,WOOL-8C4E142BA8,Store card,Female,Perth
15.54,12.4,12/4/2025,WOOL-3242175,4,Woolworths,49.6,Padlocks,15.54,747028,Cleaning & Maintenance,Master,WOOL-BEA4D057E9,EFTPOS,Female,Melbourne
8.12,6.35,21/4/2025,WOOL-D162165,1,Woolworths,6.35,Light Globes,8.12,197772,Cleaning & Maintenance,Mirabella,WOOL-BFF6662B06,Credit card,Male,Adelaide
0.85,0.4,20/4/2025,WOOL-8787757,4,Woolworths,1.6,Apples,0.85,105923,Fruit & Veg,Fresh,WOOL-703936D74D,Credit card,Male,Melbourne
1.28,0.9,30/4/2025,WOOL-4835499,1,Woolworths,0.9,Broccoli,1.28,134685,Fruit & Veg,Fresh,WOOL-0BF8371C12,Credit card,Male,Darwin
1.32,0.92,4/4/2025,WOOL-4361805,4,Woolworths,3.68,Cleaning Tablets,1.32,173882,Cleaning & Maintenance,Restor,WOOL-BE3E493B87,EFTPOS,Female,Sydney
0.97,0.64,3/4/2025,WOOL-4845951,4,Woolworths,2.56,Apples,0.97,105926,Fruit & Veg,Fresh,WOOL-AE7AEDE3A6,Gift card,Female,Sydney
2.03,1.45,21/4/2025,WOOL-A968726,4,Metro,5.8,Cucumber,2.03,137132,Fruit & Veg,Lebanese,WOOL-6EB1FE7C7E,Gift card,Female,Adelaide
0.57,0.21,17/4/2025,WOOL-7898462,7,Woolworths,1.47,Onion,0.57,144329,Fruit & Veg,Onion,WOOL-9884DAB9E7,EFTPOS,Female,Darwin
0.9,0.45,7/4/2025,WOOL-C613234,7,Woolworths,3.15,Bananas,0.9,133220,Fruit & Veg,Cavendish,WOOL-91497FD6A9,Gift card,Male,Sydney
0.39,0.25,2/4/2025,WOOL-4705474,10,Metro,2.5,Mandarin,0.39,829109,Fruit & Veg,Mandarin,WOOL-E9E23BC18A,Cash,Male,Canberra
0.61,0.13,3/4/2025,WOOL-8758309,9,Woolworths,1.17,Laundry Capsules,0.61,898836,Cleaning & Maintenance,Mnml,WOOL-DCEFCAF6D8,Store card,Female,Darwin
8.42,6.75,27/4/2025,WOOL-D493396,5,Woolworths,33.75,Light Globes,8.42,197770,Cleaning & Maintenance,Mirabella,WOOL-A982026C03,Store card,Female,Perth
0.64,0.64,5/4/2025,WOOL-E179184,9,Woolworths,5.76,Onion,0.64,144332,Fruit & Veg,Onion,WOOL-052142BF51,Cash,Female,Darwin
1.31,1.31,9/4/2025,WOOL-2522419,7,Woolworths,9.17,Cleaning Tablets,1.31,173889,Cleaning & Maintenance,Restor,WOOL-C329970BA9,Credit card,Female,Adelaide
2.15,1.61,6/4/2025,WOOL-8828449,5,Woolworths,8.05,Avocado,2.15,120083,Fruit & Veg,Hass,WOOL-D104FA9C90,Credit card,Female,Canberra
0.63,0.42,10/4/2025,WOOL-B576782,1,Woolworths,0.42,Laundry Capsules,0.63,898837,Cleaning & Maintenance,Mnml,WOOL-C3F862C772,Cash,Female,Adelaide
0.58,0.12,2/4/2025,WOOL-F443187,1,Woolworths,0.12,Onion,0.58,144339,Fruit & Veg,Onion,WOOL-FF345CFBF1,EFTPOS,Male,Brisbane
9.81,9.81,15/4/2025,WOOL-0911739,6,Woolworths,58.86,Light Globes,9.81,197773,Cleaning & Maintenance,Mirabella,WOOL-BEEAA4DADB,Gift card,Male,Melbourne
14.55,11.69,2/4/2025,WOOL-2866437,3,Metro,35.07,Padlocks,14.55,747028,Cleaning & Maintenance,Master,WOOL-5F1DE0C900,Gift card,Female,Sydney
0.73,0.37,24/4/2025,WOOL-E765678,6,Woolworths,2.22,Bananas,0.73,133211,Fruit & Veg,Cavendish,WOOL-CD4F73B237,EFTPOS,Female,Sydney
0.6,0.6,6/4/2025,WOOL-B991401,2,Metro,1.2,Laundry Capsules,0.6,898842,Cleaning & Maintenance,Mnml,WOOL-314A44A18E,EFTPOS,Female,Perth
2.11,1.5,16/4/2025,WOOL-2934328,2,Woolworths,3,Cucumber,2.11,137133,Fruit & Veg,Lebanese,WOOL-D6DCC7DABF,EFTPOS,Male,Adelaide
1.24,0.76,27/4/2025,WOOL-C328411,5,Metro,3.8,Broccoli,1.24,134687,Fruit & Veg,Fresh,WOOL-BFA2012E82,Credit card,Female,Sydney
9.4,6.66,19/4/2025,WOOL-D964915,8,Metro,53.28,Light Globes,9.4,197766,Cleaning & Maintenance,Mirabella,WOOL-BEECFB7933,Credit card,Female,Sydney
10.25,8.95,15/4/2025,WOOL-6618746,1,Woolworths,8.95,Strawberries,10.25,144616,Fruit & Veg,Strawberries,WOOL-40DE9D96AA,EFTPOS,Male,Melbourne
0.54,0.2,9/4/2025,WOOL-8438548,7,Woolworths,1.4,Laundry Capsules,0.54,898842,Cleaning & Maintenance,Mnml,WOOL-1621506E8B,Credit card,Male,Perth
0.61,0.4,9/4/2025,WOOL-9454161,5,Woolworths,2,Laundry Capsules,0.61,898837,Cleaning & Maintenance,Mnml,WOOL-C6DE38B71E,Credit card,Female,Sydney
0.6,0.37,20/4/2025,WOOL-4693643,2,Woolworths,0.74,Laundry Capsules,0.6,898843,Cleaning & Maintenance,Mnml,WOOL-72993BDC7B,Credit card,Male,Perth
0.61,0.61,30/4/2025,WOOL-F926596,2,Woolworths,1.22,Laundry Capsules,0.61,898839,Cleaning & Maintenance,Mnml,WOOL-7AC702A962,Store card,Female,Melbourne
0.71,0.47,20/4/2025,WOOL-A815707,1,Metro,0.47,Potatoes,0.71,208899,Fruit & Veg,Potato,WOOL-457F43B097,Gift card,Male,Melbourne
1.95,1.42,16/4/2025,WOOL-1148174,1,Metro,1.42,Cucumber,1.95,137140,Fruit & Veg,Lebanese,WOOL-A0FF6FD49A,EFTPOS,Male,Darwin
2.36,2.36,22/4/2025,WOOL-3756596,3,Woolworths,7.08,Cucumber,2.36,137135,Fruit & Veg,Lebanese,WOOL-D6AD4A74BB,EFTPOS,Female,Darwin
19.1,16.98,13/4/2025,WOOL-E117072,1,Metro,16.98,Padlocks,19.1,747026,Cleaning & Maintenance,Master,WOOL-0B26D67A35,Cash,Female,Hobart
11.26,9.36,2/4/2025,WOOL-3999312,1,Metro,9.36,Insect Repellent,11.26,900326,Cleaning & Maintenance,Aerogard,WOOL-FB75D5BEE3,Credit card,Male,Hobart
