sessions_count,avg_engagement_time_sec,pageviews_per_session,compare_ratio,specials_ratio,mylists_ratio,category_browse_ratio,product_detail_ratio,unique_pages_visited,browsing_entropy,days_since_first_visit,days_since_last_activity,user_pseudo_id,reporting_window_start,reporting_window_end,is_included_in_run
4,65.16,7.57,0.2273,0.2649,0.0271,0.1031,0.0749,11,0.7988,6,0,syn_20260831_000980,2026-08-17,2026-08-30,1
4,178.83,5.73,0.268,0.2869,0.0268,0.0745,0.0887,9,0.8048,12,0,syn_20260831_000981,2026-08-17,2026-08-30,1
1,37.31,2.44,0.0471,0.0394,0.0384,0.062,0.0337,2,0.0351,7,2,syn_20260831_000982,2026-08-17,2026-08-30,1
5,85.41,6.61,0.1505,0.2262,0.0155,0.0846,0.0026,9,0.752,10,0,syn_20260831_000983,2026-08-17,2026-08-30,1
3,154.02,5.6,0.2004,0.2558,0.0384,0.1487,0.0368,8,0.6294,6,1,syn_20260831_000984,2026-08-17,2026-08-30,1
3,287.93,3.9,0.0115,0.0242,0.0378,0.1,0.2056,8,0.4507,10,5,syn_20260831_000985,2026-08-17,2026-08-30,1
5,180.29,8.98,0.078,0.0761,0.1794,0.1052,0.1123,16,0.7281,9,0,syn_20260831_000986,2026-08-17,2026-08-30,1
4,123.03,7.94,0.219,0.2486,0.0084,0.0587,0.0323,12,0.7748,3,2,syn_20260831_000987,2026-08-17,2026-08-30,1
6,137.32,6.97,0.0864,0.0723,0.1783,0.1312,0.1273,14,0.5407,8,2,syn_20260831_000988,2026-08-17,2026-08-30,1
3,157.67,4.74,0.0866,0.0397,0.0117,0.1075,0.3,5,0.4688,10,1,syn_20260831_000989,2026-08-17,2026-08-30,1
1,15.31,3.0,0.0,0.0,0.0,0.0133,0.0198,2,0.105,10,6,syn_20260831_000990,2026-08-17,2026-08-30,1
6,123.96,5.78,0.0862,0.05,0.2028,0.1543,0.0601,13,0.5186,9,2,syn_20260831_000991,2026-08-17,2026-08-30,1
7,107.49,9.72,0.0667,0.1098,0.2043,0.135,0.1027,16,0.5841,9,3,syn_20260831_000992,2026-08-17,2026-08-30,1
5,159.72,4.84,0.1938,0.2848,0.0286,0.0926,0.0341,10,0.8299,9,1,syn_20260831_000993,2026-08-17,2026-08-30,1
8,238.49,8.63,0.1173,0.1032,0.1923,0.1682,0.0796,17,0.7043,10,0,syn_20260831_000994,2026-08-17,2026-08-30,1
3,190.6,4.53,0.1,0.0262,0.0078,0.1582,0.1839,9,0.5313,14,4,syn_20260831_000995,2026-08-17,2026-08-30,1
3,111.13,6.2,0.3251,0.3007,0.0263,0.1102,0.0718,10,0.6132,7,4,syn_20260831_000996,2026-08-17,2026-08-30,1
4,73.6,6.95,0.3212,0.3384,0.0187,0.1432,0.1,11,0.7359,9,1,syn_20260831_000997,2026-08-17,2026-08-30,1
1,50.41,2.28,0.0038,0.0229,0.0248,0.0,0.037,2,0.0844,8,3,syn_20260831_000998,2026-08-17,2026-08-30,1
5,60.64,5.83,0.296,0.2093,0.0415,0.1159,0.0234,14,0.6761,14,0,syn_20260831_000999,2026-08-17,2026-08-30,1
4,188.11,5.04,0.0541,0.0417,0.0213,0.2095,0.1875,6,0.5465,12,5,syn_20260831_001000,2026-08-17,2026-08-30,1
5,136.19,6.7,0.05,0.0704,0.1915,0.1654,0.1249,17,0.5416,9,1,syn_20260831_001001,2026-08-17,2026-08-30,1
5,104.67,4.32,0.1949,0.35,0.0404,0.1411,0.093,11,0.8171,8,1,syn_20260831_001002,2026-08-17,2026-08-30,1
7,227.65,5.59,0.1198,0.086,0.2926,0.1753,0.0827,18,0.6053,6,1,syn_20260831_001003,2026-08-17,2026-08-30,1
5,60.0,4.59,0.3253,0.2444,0.0269,0.0833,0.0792,14,0.6831,11,3,syn_20260831_001004,2026-08-17,2026-08-30,1
1,34.52,2.87,0.0,0.0,0.0,0.019,0.05,3,0.0544,9,5,syn_20260831_001005,2026-08-17,2026-08-30,1
5,177.57,6.25,0.0634,0.05,0.2124,0.1958,0.0834,18,0.6134,13,2,syn_20260831_001006,2026-08-17,2026-08-30,1
8,112.7,9.2,0.092,0.125,0.1738,0.1547,0.0972,14,0.6931,13,3,syn_20260831_001007,2026-08-17,2026-08-30,1
6,69.71,5.44,0.201,0.15,0.0316,0.0926,0.0691,15,0.6866,6,4,syn_20260831_001008,2026-08-17,2026-08-30,1
6,74.08,5.56,0.3194,0.3455,0.0307,0.0704,0.0616,14,0.7511,7,2,syn_20260831_001009,2026-08-17,2026-08-30,1
5,180.0,5.25,0.2229,0.2259,0.0305,0.05,0.0368,10,0.7833,14,1,syn_20260831_001010,2026-08-17,2026-08-30,1
3,180.0,6.21,0.2665,0.1971,0.019,0.15,0.0417,14,0.6554,9,3,syn_20260831_001011,2026-08-17,2026-08-30,1
5,117.47,4.62,0.1649,0.2284,0.0039,0.1004,0.0059,14,0.7722,3,2,syn_20260831_001012,2026-08-17,2026-08-30,1
5,103.59,4.85,0.3199,0.2093,0.0293,0.05,0.1,11,0.7264,6,4,syn_20260831_001013,2026-08-17,2026-08-30,1
5,154.73,5.31,0.2252,0.1663,0.0123,0.1208,0.0629,11,0.6731,4,1,syn_20260831_001014,2026-08-17,2026-08-30,1
1,47.9,3.68,0.0227,0.0069,0.0126,0.0286,0.0463,3,0.1774,14,1,syn_20260831_001015,2026-08-17,2026-08-30,1
4,165.28,4.33,0.0383,0.0407,0.032,0.1283,0.2008,9,0.555,9,7,syn_20260831_001016,2026-08-17,2026-08-30,1
4,123.96,3.58,0.0513,0.0275,0.0376,0.1815,0.1838,6,0.4104,12,3,syn_20260831_001017,2026-08-17,2026-08-30,1
5,155.16,4.0,0.2877,0.35,0.0342,0.0712,0.0417,11,0.7357,10,4,syn_20260831_001018,2026-08-17,2026-08-30,1
1,7.84,2.32,0.0,0.0,0.0,0.0079,0.0078,2,0.104,13,1,syn_20260831_001019,2026-08-17,2026-08-30,1
4,78.06,5.29,0.3248,0.3427,0.0234,0.1364,0.0337,10,0.6844,13,2,syn_20260831_001020,2026-08-17,2026-08-30,1
8,97.92,5.0,0.0911,0.0532,0.2017,0.1482,0.0755,18,0.5486,10,1,syn_20260831_001021,2026-08-17,2026-08-30,1
6,147.53,7.37,0.2103,0.2852,0.05,0.1261,0.0748,11,0.6692,9,4,syn_20260831_001022,2026-08-17,2026-08-30,1
6,177.13,7.33,0.1805,0.2889,0.012,0.0559,0.0856,13,0.8031,9,1,syn_20260831_001023,2026-08-17,2026-08-30,1
7,98.14,9.17,0.1207,0.1182,0.2222,0.17,0.0855,12,0.5426,12,1,syn_20260831_001024,2026-08-17,2026-08-30,1
3,162.38,3.2,0.1,0.0484,0.0039,0.136,0.2963,8,0.4162,14,1,syn_20260831_001025,2026-08-17,2026-08-30,1
6,185.45,5.02,0.125,0.0883,0.218,0.1117,0.1369,19,0.6778,7,3,syn_20260831_001026,2026-08-17,2026-08-30,1
6,156.8,6.25,0.0935,0.05,0.269,0.1487,0.0632,18,0.5236,14,1,syn_20260831_001027,2026-08-17,2026-08-30,1
3,200.07,3.59,0.0615,0.0105,0.0,0.1178,0.1612,6,0.4271,9,4,syn_20260831_001028,2026-08-17,2026-08-30,1
3,72.4,4.77,0.2291,0.2127,0.0,0.1346,0.0263,10,0.7096,9,0,syn_20260831_001029,2026-08-17,2026-08-30,1
7,171.76,9.47,0.0932,0.0596,0.2434,0.1608,0.0874,19,0.6539,9,1,syn_20260831_001030,2026-08-17,2026-08-30,1
5,231.41,8.01,0.1475,0.0984,0.2566,0.1374,0.0876,19,0.6245,7,0,syn_20260831_001031,2026-08-17,2026-08-30,1
3,73.64,4.66,0.1727,0.2228,0.0082,0.1083,0.0058,10,0.7112,8,2,syn_20260831_001032,2026-08-17,2026-08-30,1
7,97.17,6.05,0.107,0.1416,0.228,0.184,0.15,14,0.5943,9,3,syn_20260831_001033,2026-08-17,2026-08-30,1
3,150.82,6.94,0.3346,0.3013,0.0486,0.1042,0.0236,14,0.6919,4,0,syn_20260831_001034,2026-08-17,2026-08-30,1
4,180.0,5.4,0.1867,0.1578,0.028,0.1291,0.1,13,0.6388,4,0,syn_20260831_001035,2026-08-17,2026-08-30,1
1,10.0,2.67,0.0062,0.0331,0.0483,0.0822,0.0357,3,0.35,11,0,syn_20260831_001036,2026-08-17,2026-08-30,1
5,129.86,4.39,0.35,0.2005,0.0015,0.1441,0.0865,11,0.85,12,4,syn_20260831_001037,2026-08-17,2026-08-30,1
4,107.01,7.17,0.2209,0.2454,0.0306,0.1221,0.0146,14,0.8228,11,0,syn_20260831_001038,2026-08-17,2026-08-30,1
7,179.11,8.71,0.0841,0.1072,0.2384,0.134,0.05,14,0.6294,13,2,syn_20260831_001039,2026-08-17,2026-08-30,1
4,90.0,7.73,0.103,0.083,0.1747,0.1077,0.05,10,0.5578,11,2,syn_20260831_001040,2026-08-17,2026-08-30,1
3,192.4,3.31,0.0354,0.0241,0.05,0.1694,0.2128,9,0.4794,8,1,syn_20260831_001041,2026-08-17,2026-08-30,1
1,19.9,2.31,0.0,0.0,0.0,0.0406,0.0295,2,0.0,3,0,syn_20260831_001042,2026-08-17,2026-08-30,1
7,153.35,8.49,0.1459,0.0797,0.3,0.1812,0.05,16,0.6317,9,1,syn_20260831_001043,2026-08-17,2026-08-30,1
4,131.71,7.5,0.2604,0.3178,0.0472,0.1013,0.0545,8,0.6358,12,4,syn_20260831_001044,2026-08-17,2026-08-30,1
1,38.99,2.95,0.0268,0.0134,0.0329,0.0237,0.0117,3,0.038,12,6,syn_20260831_001045,2026-08-17,2026-08-30,1
4,248.51,5.77,0.0229,0.0104,0.0352,0.1285,0.2769,6,0.3761,9,5,syn_20260831_001046,2026-08-17,2026-08-30,1
3,129.66,5.76,0.0383,0.0339,0.0089,0.2013,0.2137,6,0.5844,11,1,syn_20260831_001047,2026-08-17,2026-08-30,1
8,212.26,6.91,0.0668,0.1155,0.1884,0.1133,0.1103,16,0.5671,13,0,syn_20260831_001048,2026-08-17,2026-08-30,1
1,53.19,3.1,0.05,0.0385,0.0275,0.0798,0.028,3,0.2792,1,1,syn_20260831_001049,2026-08-17,2026-08-30,1
1,10.45,2.24,0.0,0.0,0.0,0.0427,0.0303,2,0.0,10,10,syn_20260831_001050,2026-08-17,2026-08-30,1
3,270.24,3.44,0.051,0.0443,0.0105,0.2469,0.15,10,0.5852,7,1,syn_20260831_001051,2026-08-17,2026-08-30,1
1,22.99,2.47,0.0,0.0,0.0,0.05,0.0191,2,0.0081,5,1,syn_20260831_001052,2026-08-17,2026-08-30,1
3,276.08,4.0,0.0629,0.0053,0.0844,0.116,0.2268,11,0.5314,11,2,syn_20260831_001053,2026-08-17,2026-08-30,1
6,169.66,5.65,0.2674,0.2624,0.049,0.1317,0.0109,13,0.626,6,1,syn_20260831_001054,2026-08-17,2026-08-30,1
3,134.72,3.66,0.0549,0.0,0.0487,0.214,0.2247,6,0.3786,5,3,syn_20260831_001055,2026-08-17,2026-08-30,1
5,117.62,6.57,0.2616,0.3221,0.0394,0.129,0.0065,10,0.6629,4,1,syn_20260831_001056,2026-08-17,2026-08-30,1
4,293.55,4.57,0.0069,0.0409,0.0596,0.1683,0.167,7,0.4603,11,3,syn_20260831_001057,2026-08-17,2026-08-30,1
5,100.67,4.44,0.15,0.1572,0.0,0.1047,0.0805,9,0.8477,10,1,syn_20260831_001058,2026-08-17,2026-08-30,1
4,110.6,8.73,0.1019,0.1241,0.3,0.1535,0.1127,20,0.5232,12,0,syn_20260831_001059,2026-08-17,2026-08-30,1
3,252.87,8.0,0.084,0.0113,0.0783,0.1005,0.2871,7,0.5101,10,1,syn_20260831_001060,2026-08-17,2026-08-30,1
7,240.0,6.9,0.1462,0.05,0.2757,0.2,0.15,13,0.603,9,3,syn_20260831_001061,2026-08-17,2026-08-30,1
1,25.7,2.05,0.0096,0.0411,0.0434,0.094,0.0402,2,0.1953,12,7,syn_20260831_001062,2026-08-17,2026-08-30,1
4,180.0,5.05,0.1769,0.2631,0.019,0.0721,0.0166,11,0.7506,4,4,syn_20260831_001063,2026-08-17,2026-08-30,1
3,278.46,5.5,0.0323,0.0207,0.0,0.2293,0.2568,9,0.5775,9,4,syn_20260831_001064,2026-08-17,2026-08-30,1
4,132.2,4.46,0.341,0.3411,0.0308,0.0882,0.068,11,0.7958,9,3,syn_20260831_001065,2026-08-17,2026-08-30,1
1,32.36,3.0,0.0,0.0,0.0,0.008,0.0414,3,0.0741,4,0,syn_20260831_001066,2026-08-17,2026-08-30,1
5,150.78,7.45,0.05,0.1138,0.3,0.1751,0.1254,14,0.5351,14,1,syn_20260831_001067,2026-08-17,2026-08-30,1
1,21.88,2.77,0.0,0.0,0.0,0.0092,0.0197,2,0.1405,7,4,syn_20260831_001068,2026-08-17,2026-08-30,1
6,177.37,6.22,0.0582,0.1201,0.15,0.1884,0.0901,10,0.5681,8,3,syn_20260831_001069,2026-08-17,2026-08-30,1
1,20.1,2.19,0.0,0.0,0.0,0.0267,0.015,2,0.1257,1,1,syn_20260831_001070,2026-08-17,2026-08-30,1
7,119.66,8.28,0.0546,0.1138,0.2021,0.1171,0.1353,17,0.6476,6,3,syn_20260831_001071,2026-08-17,2026-08-30,1
4,80.96,5.23,0.1819,0.2238,0.0217,0.0648,0.1,13,0.7408,9,3,syn_20260831_001072,2026-08-17,2026-08-30,1
4,298.24,4.77,0.0832,0.0272,0.0244,0.1933,0.2642,9,0.4495,5,3,syn_20260831_001073,2026-08-17,2026-08-30,1
3,191.15,3.81,0.0706,0.0005,0.0,0.2177,0.2204,8,0.329,7,0,syn_20260831_001074,2026-08-17,2026-08-30,1
6,183.39,9.76,0.0681,0.0875,0.2261,0.2,0.05,17,0.75,9,0,syn_20260831_001075,2026-08-17,2026-08-30,1
1,26.59,2.3,0.0,0.0,0.0,0.0335,0.0,2,0.0234,9,1,syn_20260831_001076,2026-08-17,2026-08-30,1
7,185.57,7.43,0.1187,0.0638,0.2272,0.1499,0.0679,13,0.6999,6,1,syn_20260831_001077,2026-08-17,2026-08-30,1
5,142.72,7.19,0.0925,0.0758,0.261,0.1161,0.0846,14,0.571,6,2,syn_20260831_001078,2026-08-17,2026-08-30,1
4,207.53,3.29,0.063,0.0414,0.0077,0.1567,0.2615,6,0.4114,9,1,syn_20260831_001079,2026-08-17,2026-08-30,1
2,290.46,3.25,0.0245,0.0181,0.0134,0.1564,0.2452,6,0.3987,8,4,syn_20260831_001080,2026-08-17,2026-08-30,1
7,240.0,8.72,0.121,0.0665,0.1811,0.1236,0.0553,12,0.7235,13,0,syn_20260831_001081,2026-08-17,2026-08-30,1
4,167.46,8.55,0.1302,0.1053,0.2945,0.1472,0.0761,12,0.5643,12,1,syn_20260831_001082,2026-08-17,2026-08-30,1
4,97.78,5.0,0.056,0.0768,0.15,0.1464,0.1325,15,0.5205,12,1,syn_20260831_001083,2026-08-17,2026-08-30,1
5,129.3,5.29,0.2305,0.2368,0.0185,0.15,0.0152,12,0.6014,11,0,syn_20260831_001084,2026-08-17,2026-08-30,1
3,297.99,5.36,0.0354,0.041,0.002,0.1165,0.1947,9,0.5593,5,2,syn_20260831_001085,2026-08-17,2026-08-30,1
3,176.07,5.42,0.1992,0.2118,0.004,0.15,0.0596,12,0.7632,9,2,syn_20260831_001086,2026-08-17,2026-08-30,1
4,95.66,6.12,0.2523,0.2191,0.0219,0.0778,0.0837,9,0.85,8,0,syn_20260831_001087,2026-08-17,2026-08-30,1
5,69.6,4.12,0.2952,0.2955,0.0462,0.0924,0.0752,9,0.6,7,1,syn_20260831_001088,2026-08-17,2026-08-30,1
3,146.05,4.21,0.3085,0.3053,0.0103,0.0937,0.0357,10,0.651,12,2,syn_20260831_001089,2026-08-17,2026-08-30,1
1,7.7,2.9,0.0,0.0,0.0,0.0207,0.0189,2,0.1684,11,1,syn_20260831_001090,2026-08-17,2026-08-30,1
6,158.59,6.86,0.2577,0.3384,0.0096,0.1071,0.0812,9,0.7918,5,1,syn_20260831_001091,2026-08-17,2026-08-30,1
3,200.24,3.95,0.0748,0.02,0.0252,0.197,0.1791,6,0.5108,4,3,syn_20260831_001092,2026-08-17,2026-08-30,1
5,213.9,8.71,0.1144,0.1423,0.2538,0.1579,0.1169,16,0.6067,6,2,syn_20260831_001093,2026-08-17,2026-08-30,1
1,40.0,2.28,0.0,0.0,0.0,0.021,0.0131,2,0.1627,4,2,syn_20260831_001094,2026-08-17,2026-08-30,1
7,149.78,6.1,0.1001,0.0794,0.1708,0.1422,0.0528,12,0.6123,7,1,syn_20260831_001095,2026-08-17,2026-08-30,1
6,130.58,7.65,0.2497,0.3467,0.0103,0.1465,0.0209,10,0.7392,5,3,syn_20260831_001096,2026-08-17,2026-08-30,1
3,237.25,4.85,0.0015,0.0238,0.0839,0.1286,0.2919,6,0.5853,5,3,syn_20260831_001097,2026-08-17,2026-08-30,1
4,85.03,4.1,0.3418,0.1508,0.0027,0.0938,0.0454,14,0.6356,4,1,syn_20260831_001098,2026-08-17,2026-08-30,1
4,131.02,7.96,0.0602,0.05,0.1925,0.1666,0.1247,13,0.7147,5,3,syn_20260831_001099,2026-08-17,2026-08-30,1
1,25.55,2.59,0.0,0.0,0.0,0.0232,0.0113,2,0.1473,1,1,syn_20260831_001100,2026-08-17,2026-08-30,1
4,190.36,6.0,0.0333,0.0292,0.0282,0.1,0.1725,7,0.5459,6,1,syn_20260831_001101,2026-08-17,2026-08-30,1
4,300.0,5.89,0.0052,0.0391,0.0389,0.1966,0.2603,5,0.6,6,1,syn_20260831_001102,2026-08-17,2026-08-30,1
7,167.91,6.21,0.0762,0.0994,0.1817,0.1638,0.058,19,0.6275,13,2,syn_20260831_001103,2026-08-17,2026-08-30,1
7,172.12,9.81,0.0786,0.0922,0.2178,0.1391,0.0955,10,0.6925,9,1,syn_20260831_001104,2026-08-17,2026-08-30,1
4,145.88,5.0,0.0585,0.15,0.15,0.1822,0.0915,20,0.7078,6,0,syn_20260831_001105,2026-08-17,2026-08-30,1
1,34.21,2.59,0.0,0.0,0.0,0.0439,0.042,2,0.1139,3,2,syn_20260831_001106,2026-08-17,2026-08-30,1
6,104.82,4.0,0.3138,0.2792,0.0225,0.1368,0.0823,14,0.6381,10,2,syn_20260831_001107,2026-08-17,2026-08-30,1
4,207.8,4.23,0.0359,0.0407,0.0029,0.1748,0.2769,9,0.3933,12,4,syn_20260831_001108,2026-08-17,2026-08-30,1
3,267.77,5.76,0.0131,0.0361,0.002,0.1154,0.2094,5,0.384,9,2,syn_20260831_001109,2026-08-17,2026-08-30,1
5,87.18,6.24,0.3363,0.2574,0.0167,0.1264,0.0096,12,0.6975,4,2,syn_20260831_001110,2026-08-17,2026-08-30,1
1,25.15,2.35,0.0,0.0,0.0,0.039,0.0248,2,0.0731,11,10,syn_20260831_001111,2026-08-17,2026-08-30,1
6,169.2,9.38,0.1488,0.0845,0.2343,0.193,0.1352,13,0.5972,13,1,syn_20260831_001112,2026-08-17,2026-08-30,1
5,102.81,6.01,0.3026,0.3118,0.0,0.1075,0.0751,10,0.6274,9,2,syn_20260831_001113,2026-08-17,2026-08-30,1
8,133.8,6.6,0.0877,0.0853,0.2879,0.1273,0.1012,14,0.6867,13,1,syn_20260831_001114,2026-08-17,2026-08-30,1
3,245.94,5.27,0.0515,0.0103,0.0382,0.1089,0.2607,6,0.4867,14,1,syn_20260831_001115,2026-08-17,2026-08-30,1
8,125.74,7.21,0.1341,0.1011,0.2092,0.1135,0.0755,19,0.6899,9,2,syn_20260831_001116,2026-08-17,2026-08-30,1
2,60.0,2.0,0.0313,0.0159,0.0258,0.0825,0.0479,3,0.091,1,1,syn_20260831_001117,2026-08-17,2026-08-30,1
1,26.61,4.0,0.0474,0.0004,0.0167,0.0,0.0048,2,0.1545,12,2,syn_20260831_001118,2026-08-17,2026-08-30,1
6,104.96,8.0,0.2974,0.1708,0.0162,0.1279,0.0939,15,0.6,10,2,syn_20260831_001119,2026-08-17,2026-08-30,1
4,141.78,5.58,0.1848,0.2734,0.0205,0.05,0.0449,12,0.85,8,1,syn_20260831_001120,2026-08-17,2026-08-30,1
1,17.71,3.0,0.0,0.0,0.0,0.0184,0.0004,3,0.0345,3,2,syn_20260831_001121,2026-08-17,2026-08-30,1
5,168.49,5.48,0.3283,0.303,0.0228,0.0719,0.0486,8,0.6111,3,2,syn_20260831_001122,2026-08-17,2026-08-30,1
4,170.59,7.92,0.2507,0.35,0.0249,0.15,0.0245,11,0.7674,9,2,syn_20260831_001123,2026-08-17,2026-08-30,1
5,148.42,6.48,0.0943,0.0848,0.2581,0.1393,0.1307,16,0.6958,6,2,syn_20260831_001124,2026-08-17,2026-08-30,1
1,20.97,2.76,0.0224,0.0116,0.0219,0.0988,0.0366,2,0.285,6,3,syn_20260831_001125,2026-08-17,2026-08-30,1
5,113.61,7.29,0.3055,0.1567,0.0256,0.1094,0.0948,9,0.8485,5,3,syn_20260831_001126,2026-08-17,2026-08-30,1
6,74.54,7.55,0.3082,0.1873,0.0361,0.0937,0.0333,15,0.7442,9,3,syn_20260831_001127,2026-08-17,2026-08-30,1
5,96.66,6.16,0.2399,0.2561,0.0238,0.1474,0.0,11,0.6343,3,3,syn_20260831_001128,2026-08-17,2026-08-30,1
6,169.69,7.04,0.225,0.2108,0.046,0.05,0.0338,14,0.8327,4,0,syn_20260831_001129,2026-08-17,2026-08-30,1
6,169.79,5.37,0.3134,0.2343,0.0208,0.1034,0.0501,14,0.6,13,2,syn_20260831_001130,2026-08-17,2026-08-30,1
5,109.86,8.86,0.0821,0.116,0.1554,0.1586,0.0901,10,0.692,12,2,syn_20260831_001131,2026-08-17,2026-08-30,1
1,27.95,3.41,0.0172,0.0302,0.0435,0.0856,0.0311,3,0.112,6,3,syn_20260831_001132,2026-08-17,2026-08-30,1
5,201.44,6.33,0.1194,0.0671,0.3,0.1283,0.1019,17,0.7201,9,3,syn_20260831_001133,2026-08-17,2026-08-30,1
4,155.34,5.21,0.3047,0.3469,0.029,0.0949,0.1,14,0.6232,4,3,syn_20260831_001134,2026-08-17,2026-08-30,1
5,94.51,4.24,0.2707,0.3424,0.0417,0.1323,0.0388,15,0.7678,14,0,syn_20260831_001135,2026-08-17,2026-08-30,1
3,223.93,5.45,0.1,0.0308,0.0327,0.1531,0.2823,6,0.4964,14,4,syn_20260831_001136,2026-08-17,2026-08-30,1
3,199.05,4.78,0.0509,0.037,0.0748,0.1066,0.2845,11,0.5711,4,3,syn_20260831_001137,2026-08-17,2026-08-30,1
8,128.11,8.8,0.0795,0.1117,0.1517,0.1873,0.0929,14,0.6099,9,1,syn_20260831_001138,2026-08-17,2026-08-30,1
3,175.0,5.71,0.0149,0.0401,0.0196,0.1472,0.2077,8,0.5872,9,1,syn_20260831_001139,2026-08-17,2026-08-30,1
3,237.87,5.63,0.0859,0.0199,0.0134,0.1478,0.2798,8,0.5958,9,1,syn_20260831_001140,2026-08-17,2026-08-30,1
1,18.91,2.66,0.0,0.0,0.0,0.0099,0.0383,2,0.0589,3,1,syn_20260831_001141,2026-08-17,2026-08-30,1
4,280.72,3.0,0.0036,0.044,0.0247,0.1289,0.2521,8,0.3951,9,3,syn_20260831_001142,2026-08-17,2026-08-30,1
1,27.17,2.44,0.0,0.0,0.0,0.0345,0.0385,2,0.0219,4,3,syn_20260831_001143,2026-08-17,2026-08-30,1
1,40.0,2.45,0.0,0.0,0.0,0.04,0.0452,2,0.0096,4,1,syn_20260831_001144,2026-08-17,2026-08-30,1
3,124.3,4.18,0.0857,0.0337,0.039,0.1548,0.1872,6,0.4652,8,3,syn_20260831_001145,2026-08-17,2026-08-30,1
3,161.62,4.57,0.2576,0.2918,0.0098,0.15,0.0573,14,0.7357,9,2,syn_20260831_001146,2026-08-17,2026-08-30,1
5,217.34,9.34,0.081,0.077,0.202,0.1386,0.1155,16,0.6706,8,3,syn_20260831_001147,2026-08-17,2026-08-30,1
2,147.95,5.54,0.0269,0.0014,0.0275,0.1531,0.1611,6,0.4744,5,5,syn_20260831_001148,2026-08-17,2026-08-30,1
3,209.63,4.85,0.0337,0.0231,0.0103,0.1342,0.3,7,0.3236,9,2,syn_20260831_001149,2026-08-17,2026-08-30,1
6,166.63,9.34,0.1122,0.0549,0.2556,0.1512,0.0574,17,0.5152,6,1,syn_20260831_001150,2026-08-17,2026-08-30,1
3,203.85,5.81,0.0043,0.0061,0.023,0.1952,0.2094,5,0.3905,6,5,syn_20260831_001151,2026-08-17,2026-08-30,1
4,142.61,7.63,0.1399,0.1012,0.1518,0.1207,0.1086,14,0.5231,7,1,syn_20260831_001152,2026-08-17,2026-08-30,1
4,62.75,5.53,0.1602,0.35,0.0183,0.093,0.0008,10,0.812,10,2,syn_20260831_001153,2026-08-17,2026-08-30,1
7,210.91,5.66,0.1282,0.1102,0.2101,0.1107,0.05,16,0.6852,8,3,syn_20260831_001154,2026-08-17,2026-08-30,1
5,100.22,5.72,0.1862,0.2474,0.0315,0.0839,0.027,10,0.7924,11,2,syn_20260831_001155,2026-08-17,2026-08-30,1
7,162.04,8.96,0.1024,0.081,0.2417,0.1037,0.117,18,0.5801,13,1,syn_20260831_001156,2026-08-17,2026-08-30,1
3,180.0,5.25,0.35,0.2258,0.0055,0.0883,0.0706,11,0.7612,11,2,syn_20260831_001157,2026-08-17,2026-08-30,1
6,156.8,7.96,0.0769,0.0864,0.2194,0.1305,0.068,15,0.6564,8,2,syn_20260831_001158,2026-08-17,2026-08-30,1
6,61.09,4.97,0.15,0.3385,0.0169,0.135,0.0,12,0.8126,10,4,syn_20260831_001159,2026-08-17,2026-08-30,1
5,237.74,8.49,0.083,0.1304,0.1587,0.1212,0.1088,13,0.5413,8,2,syn_20260831_001160,2026-08-17,2026-08-30,1
6,130.42,8.0,0.2069,0.2666,0.0455,0.0928,0.0588,13,0.7091,11,3,syn_20260831_001161,2026-08-17,2026-08-30,1
5,74.36,5.73,0.2091,0.3258,0.0363,0.0933,0.0754,14,0.6989,7,3,syn_20260831_001162,2026-08-17,2026-08-30,1
4,173.15,5.11,0.0,0.0405,0.0443,0.133,0.1898,9,0.3858,10,1,syn_20260831_001163,2026-08-17,2026-08-30,1
5,153.84,7.07,0.3241,0.2857,0.0371,0.0556,0.0138,9,0.7559,13,3,syn_20260831_001164,2026-08-17,2026-08-30,1
5,139.63,7.17,0.2012,0.3195,0.0101,0.1364,0.0771,15,0.85,7,2,syn_20260831_001165,2026-08-17,2026-08-30,1
1,8.07,2.46,0.0,0.0,0.0,0.0337,0.0238,2,0.1464,7,5,syn_20260831_001166,2026-08-17,2026-08-30,1
2,264.05,7.3,0.0867,0.0078,0.013,0.1263,0.2526,8,0.4812,11,6,syn_20260831_001167,2026-08-17,2026-08-30,1
6,71.17,6.59,0.15,0.2227,0.035,0.0854,0.0512,14,0.7649,14,0,syn_20260831_001168,2026-08-17,2026-08-30,1
6,161.91,6.98,0.2583,0.185,0.0093,0.1061,0.0,14,0.7373,14,1,syn_20260831_001169,2026-08-17,2026-08-30,1
5,153.17,7.77,0.2576,0.2273,0.0407,0.1312,0.0338,13,0.7962,11,1,syn_20260831_001170,2026-08-17,2026-08-30,1
5,180.0,4.0,0.2186,0.15,0.04,0.1398,0.0719,14,0.7089,7,2,syn_20260831_001171,2026-08-17,2026-08-30,1
4,124.95,7.2,0.2879,0.1937,0.008,0.0762,0.036,11,0.6797,10,1,syn_20260831_001172,2026-08-17,2026-08-30,1
6,178.86,5.76,0.0698,0.0912,0.3,0.1701,0.1359,18,0.5587,8,1,syn_20260831_001173,2026-08-17,2026-08-30,1
1,13.09,2.12,0.0,0.0,0.0,0.0177,0.0213,2,0.0888,6,3,syn_20260831_001174,2026-08-17,2026-08-30,1
4,60.0,4.59,0.1638,0.201,0.0449,0.0949,0.0517,15,0.662,6,3,syn_20260831_001175,2026-08-17,2026-08-30,1
