Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score,Replaced,Substitute ID,Substitute Brand,Substitute Size,Substitute Price,Substitute Quality,Price Saved
266,B9E66148,CUS7423,Female,SA,Credit Card,ITM28590,Oreo,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,3,Yes,ITM28469,Arnott's,100 g,18.98,4.0,5.01
266,B9E66148,CUS7423,Female,SA,Credit Card,ITM35042,Coles Brand,1500 g,Produce, fruits,12.94,11.65,0.1,4,46.6,5,Yes,ITM36741,Barilla,1000 g,9.69,5.0,7.84
266,B9E66148,CUS7423,Female,SA,Credit Card,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5,Yes,ITM82173,Red Bull,1500 mL,7.61,5.0,8.08
266,B9E66148,CUS7423,Female,SA,Credit Card,ITM23219,Dairy Farmers,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3,Yes,ITM99586,Coles Brand,2000 mL,15.77,3.0,3.26
267,1022CB2C,CUS2913,Male,SA,Credit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
267,1022CB2C,CUS2913,Male,SA,Credit Card,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,5.22
267,1022CB2C,CUS2913,Male,SA,Credit Card,ITM29304,Barilla,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
267,1022CB2C,CUS2913,Male,SA,Credit Card,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
268,7EAD4C2E,CUS9958,Male,QLD,Credit Card,ITM38892,Berri,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3,Yes,ITM50843,Golden Circle,250 mL,17.13,3.0,3.62
268,7EAD4C2E,CUS9958,Male,QLD,Credit Card,ITM99787,Bertocchi,500 g,Meat,Pork,11.61,11.38,0.02,2,22.76,5,Yes,ITM76397,Barilla,500 g,9.69,5.0,3.38
268,7EAD4C2E,CUS9958,Male,QLD,Credit Card,ITM38008,Schweppes,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5,Yes,ITM54765,V,1500 mL,7.05,5.0,4.92
269,FD016370,CUS9002,Female,NSW,Cash,ITM69722,Edgell,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,9.8
269,FD016370,CUS9002,Female,NSW,Cash,ITM34535,Berri,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
269,FD016370,CUS9002,Female,NSW,Cash,ITM61284,Tilda,500 g,Pantry,Rice,24.64,18.97,0.23,1,18.97,4,Yes,ITM60074,Sunrice,500 g,14.27,4.0,4.7
269,FD016370,CUS9002,Female,NSW,Cash,ITM38731,Helga's,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
269,FD016370,CUS9002,Female,NSW,Cash,ITM91476,Barilla,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
270,76FEBF21,CUS1348,Female,QLD,Cash,ITM78671,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5,Yes,ITM81101,Coles Brand,300 g,8.36,5.0,2.65
270,76FEBF21,CUS1348,Female,QLD,Cash,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
270,76FEBF21,CUS1348,Female,QLD,Cash,ITM87429,Smith's,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5,Yes,ITM73376,Nestle,250 g,12.8,5.0,4.63
270,76FEBF21,CUS1348,Female,QLD,Cash,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
271,99B13E9F,CUST5219,Female,QLD,Debit Card,ITM78671,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5,Yes,ITM81101,Coles Brand,300 g,8.36,5.0,2.65
271,99B13E9F,CUST5219,Female,QLD,Debit Card,ITM20351,Bertocchi,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5,Yes,ITM26641,Coca-Cola,1000 mL,3.63,5.0,3.1
271,99B13E9F,CUST5219,Female,QLD,Debit Card,ITM37711,Sunrice,1000 g,Pantry,Rice,2.3,2.25,0.02,5,11.25,5,Yes,ITM14960,Paul's,500 mL,2.16,5.0,0.45
272,5723EA41,CUS6503,Female,SA,Cash,ITM73376,Nestle,250 g,Snacks,Chocolate,14.07,12.8,0.09,2,25.6,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,5.42
272,5723EA41,CUS6503,Female,SA,Cash,ITM45482,Mount Franklin,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5,No,,,,,,
272,5723EA41,CUS6503,Female,SA,Cash,ITM45482,Mount Franklin,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5,No,,,,,,
273,0A80F820,CUS9002,Male,VIC,Cash,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,0.69
273,0A80F820,CUS9002,Male,VIC,Cash,ITM99787,Bertocchi,500 g,Meat,Pork,11.61,11.38,0.02,2,22.76,5,Yes,ITM76397,Barilla,500 g,9.69,5.0,3.38
273,0A80F820,CUS9002,Male,VIC,Cash,ITM48210,Schweppes,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4,Yes,ITM10665,Coca-Cola,2000 mL,15.34,5.0,11.06
274,ED21058D,CUS4872,Male,VIC,Cash,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5,Yes,ITM81101,Smith's,300 g,8.36,5.0,6.02
274,ED21058D,CUS4872,Male,VIC,Cash,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
274,ED21058D,CUS4872,Male,VIC,Cash,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5,Yes,ITM32607,SPC,750 g,5.81,5.0,4.3
275,A7DE3A8C, CUS3914,Female,QLD,Cash,ITM12153,Barilla,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5,Yes,IT71803,San Remo,300 g,4.54,5.0,12.08
275,A7DE3A8C, CUS3914,Female,QLD,Cash,ITM35042,Coles Brand,1500 g,Produce,Fruits,12.94,11.65,0.1,4,46.6,5,Yes,ITM36741,Barilla,1000 g,9.69,5.0,7.84
275,A7DE3A8C, CUS3914,Female,QLD,Cash,ITM65080,Australian Fresh,1500 g,Produce,Fruits,18.75,18.56,0.01,1,18.56,4,Yes,ITM35042,Coles Brand,1500 g,11.65,5.0,6.91
276,DEDA77C7, CUS5515,Male,VIC,Credit Card,ITM55462,Helga's,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5,Yes,ITM32500,Bega,500 mL,1.66,5.0,1.3
276,DEDA77C7, CUS5515,Male,VIC,Credit Card,ITM31013,Coca-Cola,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5,Yes,ITM26641,Schweppes,1000 mL,3.63,5.0,6.34
276,DEDA77C7, CUS5515,Male,VIC,Credit Card,ITM82173,Monster,1500 mL,Beverages,Energy Drinks,8.27,7.61,0.08,4,30.44,5,Yes,ITM54765,V,1500 mL,7.05,5.0,2.24
276,DEDA77C7, CUS5515,Male,VIC,Credit Card,ITMA76900,Tilda,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5,Yes,ITM37711,Tilda,1000 g,2.25,5.0,1.48
277,7B9949F2,CUS5609,Male,QLD,Credit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4,Yes,IT91471,Jalna,500 mL,15.97,4.0,12.9
277,7B9949F2,CUS5609,Male,QLD,Credit Card,ITM23586,Chobani,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,5,Yes,ITM10665,Coles Brand,2000 mL,15.34,4.0,0.63
277,7B9949F2,CUS5609,Male,QLD,Credit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5,Yes,ITM34814,Devondale,1000 mL,5.77,5.0,22.05
278,A2E23213,CUS9346,Male,NSW,Debit Card,ITM90576,Nestle,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM47678,Lindt,250 g,3.81,5.0,0.2
278,A2E23213,CUS9346,Male,NSW,Debit Card,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5,Yes,ITM79306,Tip Top,6 pack,6.01,5.0,28.56
278,A2E23213,CUS9346,Male,NSW,Debit Card,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5,Yes,ITM80077,SPC,250 g,2.41,5.0,3.13
278,A2E23213,CUS9346,Male,NSW,Debit Card,ITM90145,Golden Circle,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,5,Yes,ITM35008,Coles Brand,250 mL,8.34,5.0,2.57
278,A2E23213,CUS9346,Male,NSW,Debit Card,ITM25291,Cadbury,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5,Yes,ITM13754,Nestle,200 g,7.64,5.0,9.8
279,9F9D1724,CUS5434,Female,VIC,Credit Card,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2,Yes,ITM50876,Coles RSPCA Approved,250 g,16.41,2.0,10.23
279,9F9D1724,CUS5434,Female,VIC,Credit Card,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,0.69
279,9F9D1724,CUS5434,Female,VIC,Credit Card,ITM28590,TUC,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,2,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,18.0
279,9F9D1724,CUS5434,Female,VIC,Credit Card,ITM55462,Tip Top,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5,Yes,ITM32500,Bega,500 mL,1.66,5.0,1.3
280,FFF74DDC,CUS2946,Female,SA,Debit Card,ITM38892,Golden Circle,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3,Yes,ITM50843,Golden Circle,250 mL,17.13,3.0,3.62
280,FFF74DDC,CUS2946,Female,SA,Debit Card,ITM45752,Coles Brand,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4,Yes,ITM19369,Australian Fresh,1500 g,9.57,5.0,9.12
280,FFF74DDC,CUS2946,Female,SA,Debit Card,ITM45482,Cool Ridge,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5,No,,,,,,
280,FFF74DDC,CUS2946,Female,SA,Debit Card,ITM38731,Tip Top,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
280,FFF74DDC,CUS2946,Female,SA,Debit Card,ITM71806,San Remo,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,4,Yes,ITM81805,Lilydale,250 g,19.82,4.0,0.83
281,23D41A91,CUS3102,Male,SA,Cash,ITM31013,Pepsi,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5,Yes,ITM26641,Schweppes,1000 mL,3.63,5.0,6.34
281,23D41A91,CUS3102,Male,SA,Cash,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
281,23D41A91,CUS3102,Male,SA,Cash,ITM45168,TUC,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,5.22
282,80ADBF1B,CUS2946,Male,WA,Cash,ITM53580,Schweppes,500 mL,Beverages,Soft Drinks,16.7,14.53,0.13,2,29.06,5,Yes,ITM38008,Schweppes,1500 mL,11.97,5.0,5.12
282,80ADBF1B,CUS2946,Male,WA,Cash,ITM10665,Pepsi,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5,Yes,ITM21419,Paul's,2000 mL,14.4,5.0,0.94
282,80ADBF1B,CUS2946,Male,WA,Cash,ITM67652,Coles RSPCA Approved,1000 g,Meat,Chicken,2.78,2.67,0.04,3,8.01,5,Yes,ITM14960,Paul's,500 mL,2.16,5.0,1.53
282,80ADBF1B,CUS2946,Male,WA,Cash,ITM38008,Pepsi,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5,Yes,ITM54765,V,1500 mL,7.05,5.0,4.92
283,A7F48B92,CUS5944,Male,VIC,Debit Card,ITM45482,Cool Ridge,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5,No,,,,,,
283,A7F48B92,CUS5944,Male,VIC,Debit Card,ITM32607,Edgell,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5,Yes,ITM80077,Heinz,250 g,2.41,5.0,17.0
283,A7F48B92,CUS5944,Male,VIC,Debit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5,Yes,ITM20351,Coles Brand,1000 g,4.25,5.0,1.53
283,A7F48B92,CUS5944,Male,VIC,Debit Card,ITM78671,Lindt,150 g,Snacks,Chocolate,14.88,11.01,0.26,1,11.01,5,Yes,ITM81101,Coles Brand,300 g,8.36,5.0,2.65
283,A7F48B92,CUS5944,Male,VIC,Debit Card,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5,Yes,ITM37711,Tilda,1000 g,2.25,5.0,1.48
284,3D91DE38,CUS5449,Male,NSW,Credit Card,ITM25291,Cadbury,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5,Yes,ITM13754,Nestle,200 g,7.64,5.0,9.8
284,3D91DE38,CUS5449,Male,NSW,Credit Card,ITM57792,Bega,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3,Yes,ITM74950,Coles RSPCA Approved,1500 g,15.88,3.0,0.75
284,3D91DE38,CUS5449,Male,NSW,Credit Card,ITM38892,Golden Circle,250 mL,Beverages,Juice,24.6,18.94,0.23,2,37.88,3,Yes,ITM50843,Golden Circle,250 mL,17.13,3.0,3.62
284,3D91DE38,CUS5449,Male,NSW,Credit Card,ITM27502,Coles Brand,500 g,Produce,Vegetables,16.99,15.46,0.09,3,46.38,4,Yes,ITM76397,Barilla,500 g,9.69,5.0,17.31
285,E0AC434A,CUS6783,Male,NSW,Cash,ITM72983,Berri,500 mL,Beverages,Juice,23.73,18.03,0.24,4,72.12,3,Yes,ITM50843,Berri,250 mL,17.13,3.0,3.6
285,E0AC434A,CUS6783,Male,NSW,Cash,ITM99586,Red Bull,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,5,Yes,ITM38008,Coca-Cola,1500 mL,11.97,5.0,22.16
285,E0AC434A,CUS6783,Male,NSW,Cash,ITM29304,Barilla,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5,Yes,ITM30505,Lilydale,1000 g,2.26,5.0,1.65
286,6B506646,CUS1405,Female,VIC,Cash,ITM97602,Red Rock Deli,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5,No,,,,,,
286,6B506646,CUS1405,Female,VIC,Cash,ITM34535,Berri,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5,Yes,ITM99787,Coles Brand,500 g,11.38,5.0,9.28
286,6B506646,CUS1405,Female,VIC,Cash,ITM76678,Coles Bakery,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,0.87
286,6B506646,CUS1405,Female,VIC,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5,Yes,ITM37711,Tilda,1000 g,2.25,5.0,1.48
286,6B506646,CUS1405,Female,VIC,Cash,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
287,70FD3C5F,CUS9516,Female,NSW,Debit Card,ITM30505,Coles RSPCA Approved,1000 g,Meat,Chicken,3.05,2.26,0.26,3,6.78,5,Yes,ITM45482,Cool Ridge,2000 mL,1.15,5.0,3.33
287,70FD3C5F,CUS9516,Female,NSW,Debit Card,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5,Yes,ITM18743,Coles Brand,500 g,2.15,5.0,14.4
287,70FD3C5F,CUS9516,Female,NSW,Debit Card,ITM20351,Coles Brand,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5,Yes,ITM26641,Coca-Cola,1000 mL,3.63,5.0,3.1
287,70FD3C5F,CUS9516,Female,NSW,Debit Card,ITM14960,A2 Milk,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5,Yes,ITM58614,Balfours,2 pack,1.65,5.0,2.04
287,70FD3C5F,CUS9516,Female,NSW,Debit Card,ITM76678,Coles Bakery,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,0.87
288,30253077,CUS1672,Male,WA,Debit Card,ITM30505,Lilydale,1000 g,Meat,Chicken,3.05,2.26,0.26,3,6.78,5,Yes,ITM45482,Cool Ridge,2000 mL,1.15,5.0,3.33
288,30253077,CUS1672,Male,WA,Debit Card,ITM90456,Coles Brand,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5,Yes,ITM70911,Australian Fresh,500 g,5.03,5.0,6.04
288,30253077,CUS1672,Male,WA,Debit Card,ITM19369,Coles Brand,1500 g,Produce,Vegetables,12.12,9.57,0.21,2,19.14,5,Yes,ITM61583,Bertocchi,1500 g,6.41,5.0,6.32
288,30253077,CUS1672,Male,WA,Debit Card,ITM97602,Red Rock Deli,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5,No,,,,,,
288,30253077,CUS1672,Male,WA,Debit Card,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5,Yes,ITM80077,SPC,250 g,2.41,5.0,3.13
289,F67448D1,CUS39ア,Female,WA,Cash,ITM28590,Oreo,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,3,Yes,ITM28469,Arnott's,100 g,18.98,4.0,5.01
289,F67448D1,CUS39ア,Female,WA,Cash,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
289,F67448D1,CUS39ア,Female,WA,Cash,ITM76397,San Remo,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5,Yes,ITM76900,Sunrice,750 g,3.73,5.0,5.96
289,F67448D1,CUS39ア,Female,WA,Cash,ITM31013,Schweppes,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5,Yes,ITM26641,Schweppes,1000 mL,3.63,5.0,6.34
290,4BEA1459,CUS5449,Male,SA,Debit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,11.72
290,4BEA1459,CUS5449,Male,SA,Debit Card,ITM34814,Devondale,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5,Yes,ITM67652,Coles RSPCA Approved,1000 g,2.67,5.0,3.1
290,4BEA1459,CUS5449,Male,SA,Debit Card,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5,Yes,ITM81101,Smith's,300 g,8.36,5.0,6.02
290,4BEA1459,CUS5449,Male,SA,Debit Card,ITM21419,A2 Milk,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5,Yes,ITM54765,Coles Brand,1500 mL,9.65,5.0,4.75
291,11FE3A7B,CUS9063,Female,WA,Credit Card,ITM91476,Barilla,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
291,11FE3A7B,CUS9063,Female,WA,Credit Card,ITM69722,Edgell,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5,Yes,ITM25291,Coles Brand,250 g,10.09,5.0,9.8
291,11FE3A7B,CUS9063,Female,WA,Credit Card,ITM76900,Tilda,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5,Yes,ITM37711,Tilda,1000 g,2.25,5.0,1.48
291,11FE3A7B,CUS9063,Female,WA,Credit Card,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5,Yes,ITM54167,Coles Brand,500 g,3.34,5.0,0.58
291,11FE3A7B,CUS9063,Female,WA,Credit Card,ITM34814,Devondale,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5,Yes,ITM67652,Coles RSPCA Approved,1000 g,2.67,5.0,3.1
292,99959EE1,CUS1335,Female,QLD,Debit Card,ITM69622,Helga's,1 pack,Bakery,Bread,10.32,7.84,0.24,3,23.52,5,Yes,ITM79306,Helga's,6 pack,6.01,5.0,5.49
292,99959EE1,CUS1335,Female,QLD,Debit Card,ITM79306,Tip Top,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5,Yes,ITM49802,Tip Top,2 pack,3.91,5.0,2.1
292,99959EE1,CUS1335,Female,QLD,Debit Card,ITM17443,Golden Circle,500 mL,Beverages,Juice,18.82,14.68,0.22,2,29.36,4,Yes,IT80492,Balfours,2 pack,13.15,4.0,3.06
292,99959EE1,CUS1335,Female,QLD,Debit Card,ITM54167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
293,7EC2C2C2,CUS4196,Male,VIC,Credit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5,Yes,ITM97602,Coles Brand,200 g,0.93,5.0,11.72
293,7EC2C2C2,CUS4196,Male,VIC,Credit Card,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5,Yes,ITM91476,San Remo,1000 g,12.31,5.0,0.65
293,7EC2C2C2,CUS4196,Male,VIC,Credit Card,ITM91476,Barilla,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5,Yes,ITM14617,Bertocchi,1000 g,5.78,5.0,26.12
293,7EC2C2C2,CUS4196,Male,VIC,Credit Card,ITM30505,Coles RSPCA Approved,1000 g,Meat,Chicken,3.05,2.26,0.26,3,6.78,5,Yes,ITM45482,Cool Ridge,2000 mL,1.15,5.0,3.33
294,475A23B9,CUS9539,Female,SA,Cash,ITM45482,Cool Ridge,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5,No,,,,,,
294,475A23B9,CUS9539,Female,SA,Cash,ITM88148,Chobani,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5,Yes,ITM80294,Monster,1500 mL,11.65,5.0,4.92
294,475A23B9,CUS9539,Female,SA,Cash,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5,Yes,ITM49021,Sara Lee,1 pack,4.54,5.0,1.05
295,C8EA08C4,CUS4872,Female,SA,Credit Card,ITM80077,SPC,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5,Yes,ITM97602,Red Rock Deli,200 g,0.93,5.0,5.92
295,C8EA08C4,CUS4872,Female,SA,Credit Card,ITM10665,Schweppes,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5,Yes,ITM21419,Paul's,2000 mL,14.4,5.0,0.94
295,C8EA08C4,CUS4872,Female,SA,Credit Card,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2,Yes,ITM50876,Coles RSPCA Approved,250 g,16.41,2.0,10.23
296,FE3F45E5,CUS6291,Male,SA,Cash,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2,Yes,ITM50876,Coles RSPCA Approved,250 g,16.41,2.0,10.23
296,FE3F45E5,CUS6291,Male,SA,Cash,ITM35671,Red Rock Deli,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,5,Yes,ITM98744,Smith's,250 g,11.37,5.0,8.6
296,FE3F45E5,CUS6291,Male,SA,Cash,ITM45168,Arnott's,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5,Yes,ITM73444,Oreo,200 g,5.54,5.0,5.22
296,FE3F45E5,CUS6291,Male,SA,Cash,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5,No,,,,,,
297,49B3A421,CUS3439,Male,QLD,Debit Card,ITM86978,Helga's,8 pack,Bakery,Bread,16.64,13.15,0.21,4,52.6,5,Yes,ITM69622,Tip Top,1 pack,7.84,5.0,21.24
297,49B3A421,CUS3439,Male,QLD,Debit Card,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5,Yes,ITM28590,Cadbury,200 g,3.86,5.0,13.28
297,49B3A421,CUS3439,Male,QLD,Debit Card,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3,Yes,ITM55806,Coles Brand,150 g,14.65,3.0,17.32
297,49B3A421,CUS3439,Male,QLD,Debit Card,ITM10665,Coca-Cola,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5,Yes,ITM21419,Paul's,2000 mL,14.4,5.0,0.94
298,6C2041C7,CUS2915,Male,VIC,Cash,ITM71806,Barilla,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,5,Yes,ITM81805,Lilydale,250 g,19.82,4.0,0.83
298,6C2041C7,CUS2915,Male,VIC,Cash,ITM64167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5,Yes,ITM30505,Coles RSPCA Approved,1000 g,2.26,5.0,2.16
298,6C2041C7,CUS2915,Male,VIC,Cash,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5,Yes,ITM76900,Tilda,750 g,3.91,5.0,6.9
298,6C2041C7,CUS2915,Male,VIC,Cash,ITM90145,Daily Juice,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,4,Yes,ITM35008,Coles Brand,250 mL,8.34,5.0,2.57
299,2B37BAF7,CUS4059,Male,NSW,Cash,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5,Yes,ITM76900,Tilda,750 g,3.91,5.0,6.9
299,2B37BAF7,CUS4059,Male,NSW,Cash,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2,Yes,ITM17443,Daily Juice,500 mL,14.68,3.0,1.73
