Cart ID,Transaction ID,Customer ID,Gender,Location,Payment type,Item ID,Brand Name,Brand Size,Category,Subcategory,Unit Price,Best Price,Discount,Quantity,Total Item Price,Quality Score
298,6C2041C7,CUS2915,Male,VIC,Cash,ITM64167,Bertocchi,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5
298,6C2041C7,CUS2915,Male,VIC,Cash,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
298,6C2041C7,CUS2915,Male,VIC,Cash,ITM90145,Daily Juice,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,4
299,2B37BAF7,CUS4059,Male,NSW,Cash,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
299,2B37BAF7,CUS4059,Male,NSW,Cash,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
299,2B37BAF7,CUS4059,Male,NSW,Cash,ITM34814,Mainland,1000 mL,Dairy,Cheese,6.07,5.77,0.05,1,5.77,5
299,2B37BAF7,CUS4059,Male,NSW,Cash,ITM76900,Sunrice,750 g,Pantry,Rice,3.77,3.73,0.01,1,3.73,5
299,2B37BAF7,CUS4059,Male,NSW,Cash,ITM97602,Smith's,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5
300,2C9FB64E,CUS8191,Female,QLD,Cash,ITM35008,Red Bull,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
300,2C9FB64E,CUS8191,Female,QLD,Cash,ITM80294,V,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
300,2C9FB64E,CUS8191,Female,QLD,Cash,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
301,B042D71F,CUS4869,Female,VIC,Credit Card,ITM60074,Sunrice,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,4
301,B042D71F,CUS4869,Female,VIC,Credit Card,ITM73376,Nestle,250 g,Snacks,Chocolate,14.07,12.8,0.09,2,25.6,5
301,B042D71F,CUS4869,Female,VIC,Credit Card,ITM60074,Sunrice,500 g,Pantry,Rice,19.02,14.27,0.25,3,42.81,4
302,CA36A357,CUS9539,Male,VIC,Debit Card,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
302,CA36A357,CUS9539,Male,VIC,Debit Card,ITM58614,Balfours,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
302,CA36A357,CUS9539,Male,VIC,Debit Card,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
303,7E357006,CUS5839 ,Male,QLD,Credit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
303,7E357006,CUS5839 ,Male,QLD,Credit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
303,7E357006,CUS5839 ,Male,QLD,Credit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
303,7E357006,CUS5839 ,Male,QLD,Credit Card,ITM98744,Smith's,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
303,7E357006,CUS5839 ,Male,QLD,Credit Card,ITM50876,Coles RSPCA Approved,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,2
304,EB4AC6A8,CUS6919,Male,NSW,Credit Card,ITM29304,San Remo,750 g,Pantry,Pasta,5.36,3.91,0.27,1,3.91,5
304,EB4AC6A8,CUS6919,Male,NSW,Credit Card,ITM28063,Coles Brand,1500 g,Produce,Vegetables,23.96,17.73,0.26,1,17.73,2
304,EB4AC6A8,CUS6919,Male,NSW,Credit Card,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.8,0.06,4,55.2,5
304,EB4AC6A8,CUS6919,Male,NSW,Credit Card,ITM80077,SPC,250 g,Pantry,Canned Food,3.05,2.41,0.21,4,9.64,5
304,EB4AC6A8,CUS6919,Male,NSW,Credit Card,ITM35042,Australian Fresh,1500 g,Produce,Fruits,12.94,11.65,0.1,4,46.6,5
305,E1092FBF,CUS9956,Male,WA,Credit Card,ITM17443,Golden Circle,500 mL,Beverages,Juice,18.82,14.68,0.22,2,29.36,4
305,E1092FBF,CUS9956,Male,WA,Credit Card,ITM17443,Daily Juice,500 mL,Beverages,Juice,18.82,14.68,0.22,2,29.36,3
305,E1092FBF,CUS9956,Male,WA,Credit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
306,96CF0759,CUS4059,Female,NSW,Cash,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3
306,96CF0759,CUS4059,Female,NSW,Cash,ITM96806,Tip Top,1 pack,Bakery,Bread,23.72,20.64,0.13,4,82.56,4
306,96CF0759,CUS4059,Female,NSW,Cash,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
306,96CF0759,CUS4059,Female,NSW,Cash,ITM55462,Helga's,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5
307,057D3EB7,CUS2409,Female,VIC,Debit Card,ITM47678,Lindt,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
307,057D3EB7,CUS2409,Female,VIC,Debit Card,ITM69722,Heinz,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
307,057D3EB7,CUS2409,Female,VIC,Debit Card,ITM91313,Nestle,200g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
308,1156A4A1,CUS2469,Male,QLD,Credit Card,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
308,1156A4A1,CUS2469,Male,QLD,Credit Card,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
308,1156A4A1,CUS2469,Male,QLD,Credit Card,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5
309,602C44A2,CUS9516,Male,SA,Cash,ITM76678,Balfours,4 pack,Bakery,Pastries,19.96,14.97,0.25,3,44.91,3
309,602C44A2,CUS9516,Male,SA,Cash,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
309,602C44A2,CUS9516,Male,SA,Cash,ITM23219,Paul's,2000 mL,Dairy,Milk,22.6,17.4,0.23,2,34.8,3
309,602C44A2,CUS9516,Male,SA,Cash,ITM90145,Daily Juice,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,4
310,DB8336F6,CUS2341,Female,QLD,Cash,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
310,DB8336F6,CUS2341,Female,QLD,Cash,ITM49209,Red Bull,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
310,DB8336F6,CUS2341,Female,QLD,Cash,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
310,DB8336F6,CUS2341,Female,QLD,Cash,ITM49209,Red Bull,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
311,22A93C1F,CUS1672,Male,VIC,Cash,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
311,22A93C1F,CUS1672,Male,VIC,Cash,IT69521,A2 Milk,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,5
311,22A93C1F,CUS1672,Male,VIC,Cash,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
311,22A93C1F,CUS1672,Male,VIC,Cash,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
312,B33344BF,CUS2141,Male,SA,Cash,ITM53578,Bertocchi,250 g,Meat,Pork,3.85,3.39,0.12,3,10.17,5
312,B33344BF,CUS2141,Male,SA,Cash,ITM26641,Coca-Cola,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5
312,B33344BF,CUS2141,Male,SA,Cash,ITM98744,Red Rock Deli,250 g,Snacks,Chips,15.57,11.37,0.27,2,22.74,5
312,B33344BF,CUS2141,Male,SA,Cash,ITM23586,Yoplait,2000 mL,Dairy,Yogurt,19.96,15.97,0.2,1,15.97,4
312,B33344BF,CUS2141,Male,SA,Cash,ITM28590,Oreo,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,3
313,FEC5D820,CUS4386,Male,VIC,Cash,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3
313,FEC5D820,CUS4386,Male,VIC,Cash,ITM21419,Paul's,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5
313,FEC5D820,CUS4386,Male,VIC,Cash,ITM25291,Lindt,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
314,744E5B62,CUS9184,Female,VIC,Cash,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
314,744E5B62,CUS9184,Female,VIC,Cash,ITM81101,Red Rock Deli,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5
314,744E5B62,CUS9184,Female,VIC,Cash,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
314,744E5B62,CUS9184,Female,VIC,Cash,ITM20351,Coles Brand,1000 g,Meat,Pork,5.0,4.25,0.15,5,21.25,5
314,744E5B62,CUS9184,Female,VIC,Cash,ITM34535,Daily Juice,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
315,49F9A3A3,CUS5669,Male,NSW,Debit Card,ITM14960,A2 Milk,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
315,49F9A3A3,CUS5669,Male,NSW,Debit Card,ITM74950,Coles RSPCA Approved,1500 g,Meat,Chicken,20.08,15.86,0.21,2,31.72,3
315,49F9A3A3,CUS5669,Male,NSW,Debit Card,ITM73376,Coles Brand,250 g,Snacks,Chocolates,14.07,12.8,0.09,2,25.6,5
316,84D47083,CUS7725,Female,VIC,Credit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
316,84D47083,CUS7725,Female,VIC,Credit Card,ITM91313,Lindt,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
316,84D47083,CUS7725,Female,VIC,Credit Card,ITM54167,Coles Brand,500 g,Meat,Pork,4.64,3.34,0.28,2,6.68,5
316,84D47083,CUS7725,Female,VIC,Credit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
316,84D47083,CUS7725,Female,VIC,Credit Card,ITM35671,Smith's,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,4
317,B95C1556,CUS9043,Male,SA,Debit Card,ITM49209,Monster,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
317,B95C1556,CUS9043,Male,SA,Debit Card,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
317,B95C1556,CUS9043,Male,SA,Debit Card,ITM12153,San Remo,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5
317,B95C1556,CUS9043,Male,SA,Debit Card,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
318,2260DCE6,CUS2168,Male,VIC,Credit Card,ITM14617,Bertocchi,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
318,2260DCE6,CUS2168,Male,VIC,Credit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
318,2260DCE6,CUS2168,Male,VIC,Credit Card,ITM14617,Coles Brand,1000 g,Meat,Pork,7.22,5.78,0.2,1,5.78,5
318,2260DCE6,CUS2168,Male,VIC,Credit Card,ITM28590,Arnott's,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,4
318,2260DCE6,CUS2168,Male,VIC,Credit Card,ITM32500,Devondale,500 mL,Dairy,Cheese,2.15,1.66,0.23,4,6.64,5
319,4BF6B788,CUS7423,Male,QLD,Cash,ITM80294,Red Bull,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
319,4BF6B788,CUS7423,Male,QLD,Cash,ITM25291,Nestle,250 g,Snacks,Chocolate,10.62,10.09,0.05,4,40.36,5
319,4BF6B788,CUS7423,Male,QLD,Cash,ITM28590,Oreo,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,3
319,4BF6B788,CUS7423,Male,QLD,Cash,ITM45752,Coles Brand,1500 g,Produce,Vegetables,14.81,11.85,0.2,4,47.4,4
319,4BF6B788,CUS7423,Male,QLD,Cash,ITM31013,Coca-Cola,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
320,38AC66CA,CUS2821,Female,VIC,Debit Card,ITM93732,Mainland,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5
320,38AC66CA,CUS2821,Female,VIC,Debit Card,ITM31832,Bertocchi,1500 g,Meat,Pork,23.18,18.78,0.19,3,56.34,3
320,38AC66CA,CUS2821,Female,VIC,Debit Card,ITM35008,Red Bull,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
321,8B1CFD46,CUS1738,Female,NSW,Debit Card,ITM12153,Barilla,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5
321,8B1CFD46,CUS1738,Female,NSW,Debit Card,ITM81101,Red Rock Deli,300 g,Snacks,Chips,11.15,8.36,0.25,4,33.44,5
321,8B1CFD46,CUS1738,Female,NSW,Debit Card,ITM35671,Red Rock Deli,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,5
321,8B1CFD46,CUS1738,Female,NSW,Debit Card,ITM31013,Coca-Cola,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
321,8B1CFD46,CUS1738,Female,NSW,Debit Card,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5
322,7FB9DB89,CUS3779,Male,WA,Cash,ITM49209,Red Bull,1500 mL,Beverages,Energy Drinks,18.12,16.85,0.07,2,33.7,5
322,7FB9DB89,CUS3779,Male,WA,Cash,ITM90456,Australian Fresh,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5
322,7FB9DB89,CUS3779,Male,WA,Cash,ITM93732,Mainland,1500 mL,Dairy,Cheese,9.46,7.1,0.25,3,21.3,5
322,7FB9DB89,CUS3779,Male,WA,Cash,ITM90145,Berri,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,5
322,7FB9DB89,CUS3779,Male,WA,Cash,ITM28085,Australian Fresh,1000 g,Produce,Fruits,22.07,17.21,0.22,2,34.42,2
323,73860161,CUS4386,Female,QLD,Cash,ITM12153,Tilda,250g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
323,73860161,CUS4386,Female,QLD,Cash,ITM76397,Barilla,500 g,Pantry,Pasta,10.42,9.69,0.07,1,9.69,5
323,73860161,CUS4386,Female,QLD,Cash,ITM79306,Tip Top,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
324,63387311,CUS3469,Female,NSW,Credit Card,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3
324,63387311,CUS3469,Female,NSW,Credit Card,ITM34535,Golden Circle,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
324,63387311,CUS3469,Female,NSW,Credit Card,ITM13754,Cadbury,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
325,805E6103,CUS9396,Female,VIC,Debit Card,ITM37711,Sunrice,1000 g,Pantry,Rice,2.3,2.25,0.02,5,11.25,5
325,805E6103,CUS9396,Female,VIC,Debit Card,ITM24138,Coles Finest,1500 g,Meat,Beef,13.67,13.12,0.04,3,39.36,5
325,805E6103,CUS9396,Female,VIC,Debit Card,ITM58614,Coles Bakery,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
326,BDFEC1D8,CUS4966,Male,NSW,Credit Card,ITM28469,TUC,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,2
326,BDFEC1D8,CUS4966,Male,NSW,Credit Card,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
326,BDFEC1D8,CUS4966,Male,NSW,Credit Card,ITM38008,Coca-Cola,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
326,BDFEC1D8,CUS4966,Male,NSW,Credit Card,ITM79306,Helga's,6 pack,Bakery,Bread,7.8,6.01,0.23,1,6.01,5
327,BE085EDF,CUS2348,Male,QLD,Cash,ITM87429,Smith's,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
327,BE085EDF,CUS2348,Male,QLD,Cash,ITM28590,TUC,200 g,Snacks,Biscuits,24.88,20.65,0.17,3,61.95,2
327,BE085EDF,CUS2348,Male,QLD,Cash,ITM32607,Heinz,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
328,F7E3B792,CUS5839 ,Female,VIC,Credit Card,ITM49021,Sara Lee,1 pack,Bakery,Cake,5.34,4.54,0.15,5,22.7,5
328,F7E3B792,CUS5839 ,Female,VIC,Credit Card,ITM54765,V,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
328,F7E3B792,CUS5839 ,Female,VIC,Credit Card,ITM66308,TUC,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
329,9205B2A9,CUS6102,Female,WA,Credit Card,ITM47678,Cadbury,250 g,Snacks,Chocolate,3.9,3.86,0.01,4,15.44,5
329,9205B2A9,CUS6102,Female,WA,Credit Card,ITM73444,TUC,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
329,9205B2A9,CUS6102,Female,WA,Credit Card,ITM57792,Bega,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3
329,9205B2A9,CUS6102,Female,WA,Credit Card,ITM34535,Daily Juice,500 mL,Beverages,Juice,14.57,13.7,0.06,4,54.8,5
329,9205B2A9,CUS6102,Female,WA,Credit Card,ITM66308,Oreo,200 g,Snacks,Biscuits,7.0,6.23,0.11,1,6.23,5
330,99F855CB, CUS4311,Male,NSW,Credit Card,ITM73444,Arnott's,200 g,Snacks,Biscuits,6.75,5.54,0.18,1,5.54,5
330,99F855CB, CUS4311,Male,NSW,Credit Card,ITM52081,Barilla,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
330,99F855CB, CUS4311,Male,NSW,Credit Card,ITM61269,V,2000 mL,Beverages,Energy Drinks,22.44,21.54,0.04,5,107.7,4
331,48CC6795,CUS8121,Female,VIC,Debit Card,ITM73376,Cadbury,250 g,Snacks,Chocolate,14.07,12.8,0.09,2,25.6,5
331,48CC6795,CUS8121,Female,VIC,Debit Card,ITM28469,Oreo,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,3
331,48CC6795,CUS8121,Female,VIC,Debit Card,ITM38731,Abbott's Village,6 pack,Bakery,Bread,6.35,5.59,0.12,1,5.59,5
331,48CC6795,CUS8121,Female,VIC,Debit Card,ITM69561,A2 Milk,500 mL,Dairy,Milk,20.35,15.67,0.23,5,78.35,5
332,438967CB,CUS3439,Female,SA,Credit Card,ITM45168,Oreo,200 g,Snacks,Biscuits,10.73,8.15,0.24,2,16.3,5
332,438967CB,CUS3439,Female,SA,Credit Card,ITM90456,Australian Fresh,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5
332,438967CB,CUS3439,Female,SA,Credit Card,ITM53578,Bertocchi,250 g,Meat,Pork,3.85,3.39,0.12,3,10.17,5
332,438967CB,CUS3439,Female,SA,Credit Card,ITM28469,Arnott's,100 g,Snacks,Biscuits,24.98,18.98,0.24,4,75.92,4
333,95F9EA52,CUS4386,Female,NSW,Debit Card,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
333,95F9EA52,CUS4386,Female,NSW,Debit Card,ITM88148,Yoplait,1500 mL,Dairy,Yogurt,14.25,14.11,0.01,2,28.22,5
333,95F9EA52,CUS4386,Female,NSW,Debit Card,ITM35042,Coles Brand,1500 g,Produce,fruits,12.94,11.65,0.1,4,46.6,5
333,95F9EA52,CUS4386,Female,NSW,Debit Card,ITM58614,Coles Bakery,2 pack,Bakery,Pastries,1.77,1.65,0.07,3,4.95,5
333,95F9EA52,CUS4386,Female,NSW,Debit Card,ITM38008,Coca-Cola,1500 mL,Beverages,Soft Drinks,15.34,11.97,0.22,1,11.97,5
334,1C2CF8A5,CUS5609,Female,QLD,Debit Card,ITM90145,Golden Circle,250 mL,Beverages,Juice,14.17,10.91,0.23,1,10.91,5
334,1C2CF8A5,CUS5609,Female,QLD,Debit Card,ITM50710,Chobani,500 mL,Dairy,Yogurt,23.48,18.55,0.21,5,92.75,4
334,1C2CF8A5,CUS5609,Female,QLD,Debit Card,ITM81805,Lilydale,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,4
334,1C2CF8A5,CUS5609,Female,QLD,Debit Card,ITM35042,Australian Fresh,1500 g,Produce,Fruits,12.94,11.65,0.1,4,46.6,5
335,0E69EE23,CUS2821,Female,VIC,Cash,ITM14960,Dairy Farmers,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
335,0E69EE23,CUS2821,Female,VIC,Cash,ITM63286,Cadbury,200 g,Snacks,Chocolate,8.04,7.64,0.05,5,38.2,5
335,0E69EE23,CUS2821,Female,VIC,Cash,ITM35671,Red Rock Deli,250 g,Snacks,Chips,17.23,13.09,0.24,5,65.45,5
335,0E69EE23,CUS2821,Female,VIC,Cash,ITM52081,San Remo,1000 g,Pantry,Pasta,15.55,12.44,0.2,5,62.2,5
336,1C5A4846,CUS4852,Female,NSW,Debit Card,ITM26641,Schweppes,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5
336,1C5A4846,CUS4852,Female,NSW,Debit Card,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
336,1C5A4846,CUS4852,Female,NSW,Debit Card,ITM80294,Monster,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
336,1C5A4846,CUS4852,Female,NSW,Debit Card,ITM80294,Red Bull,1500 mL,Beverages,Energy Drinks,12.14,11.65,0.04,2,23.3,5
337,96FB2A7E,CUS39ア,Female,QLD,Credit Card,ITM69722,SPC,250 g,Pantry,Canned Food,15.14,14.99,0.01,2,29.98,5
337,96FB2A7E,CUS39ア,Female,QLD,Credit Card,ITM55462,Helga's,8 pack,Bakery,Bread,4.17,2.96,0.29,1,2.96,5
337,96FB2A7E,CUS39ア,Female,QLD,Credit Card,ITM14960,Paul's,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
337,96FB2A7E,CUS39ア,Female,QLD,Credit Card,ITM90456,Australian Fresh,1500 g,Produce,Vegetables,6.61,6.54,0.01,4,26.16,5
337,96FB2A7E,CUS39ア,Female,QLD,Credit Card,ITM91313,Cadbury,200 g,Snacks,Chocolate,7.25,7.18,0.01,4,28.72,5
338,4EEBBC33,CUS1264,Male,QLD,Cash,ITM31013,Schweppes,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
338,4EEBBC33,CUS1264,Male,QLD,Cash,ITM35008,Red Bull,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
338,4EEBBC33,CUS1264,Male,QLD,Cash,ITM45482,Mount Franklin,2000 mL,Beverages,Water,1.51,1.15,0.24,2,2.3,5
338,4EEBBC33,CUS1264,Male,QLD,Cash,ITM34137,Edgell,500 g,Pantry,Canned Food,9.27,6.67,0.28,5,33.35,5
339,E501548F,CUS2168,Female,VIC,Credit Card,ITM71806,San Remo,250 g,Pantry,Pasta,22.2,20.65,0.07,1,20.65,4
339,E501548F,CUS2168,Female,VIC,Credit Card,ITM50843,Golden Circle,250 mL,Beverages,Juice,22.54,17.13,0.24,1,17.13,3
339,E501548F,CUS2168,Female,VIC,Credit Card,ITM27502,Australian Fresh,500 g,Produce,Vegetables,16.99,15.46,0.09,3,46.38,4
340,B2C1CB94,CUS3102,Male,QLD,Debit Card,ITM57792,Bega,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3
340,B2C1CB94,CUS3102,Male,QLD,Debit Card,ITM35042,Coles Brand,1500 g,Produce,Fruits,12.94,11.65,0.1,4,46.6,5
340,B2C1CB94,CUS3102,Male,QLD,Debit Card,ITM27502,Australian Fresh,500 g,Produce,Vegetables,16.99,15.46,0.09,3,46.38,4
341,53599189,CUS6919,Female,VIC,Credit Card,ITM26641,Pepsi,1000 mL,Beverages,Soft Drinks,4.66,3.63,0.22,2,7.26,5
341,53599189,CUS6919,Female,VIC,Credit Card,ITM97602,Smith's,200 g,Snacks,Chips,1.03,0.93,0.1,3,2.79,5
341,53599189,CUS6919,Female,VIC,Credit Card,ITM37711,Tilda,1000 g,Pantry,Rice,2.3,2.25,0.02,5,11.25,5
341,53599189,CUS6919,Female,VIC,Credit Card,ITM99586,Red Bull,2000 mL,Beverages,Energy Drinks,20.13,17.51,0.13,4,70.04,5
341,53599189,CUS6919,Female,VIC,Credit Card,ITM12153,Barilla,250 g,Pantry,Pasta,9.22,7.56,0.18,4,30.24,5
342,97EA74B3,CUS7841,Female,WA,Cash,ITM54765,Red Bull,1500 mL,Beverages,Energy Drinks,9.15,7.05,0.23,5,35.25,5
342,97EA74B3,CUS7841,Female,WA,Cash,ITM81805,Coles RSPCA Approved,250 g,Meat,Chicken,23.6,19.82,0.16,3,59.46,2
342,97EA74B3,CUS7841,Female,WA,Cash,ITM50876,Lilydale,250 g,Meat,Chicken,22.79,16.41,0.28,1,16.41,4
342,97EA74B3,CUS7841,Female,WA,Cash,ITM32607,SPC,750 g,Pantry,Canned Food,7.09,5.81,0.18,5,29.05,5
342,97EA74B3,CUS7841,Female,WA,Cash,ITM21419,Dairy Farmers,2000 mL,Dairy,Milk,16.94,14.4,0.15,1,14.4,5
343,CE7EC314,CUS1348,Female,QLD,Credit Card,ITM70911,Australian Fresh,500 g,Produce,Vegetables,5.19,5.03,0.03,5,25.15,5
343,CE7EC314,CUS1348,Female,QLD,Credit Card,ITM31013,Coca-Cola,500 mL,Beverages,Soft Drinks,9.07,6.8,0.25,2,13.6,5
343,CE7EC314,CUS1348,Female,QLD,Credit Card,ITM85988,Sara Lee,8 pack,Bakery,Cake,16.64,13.15,0.21,4,52.6,5
343,CE7EC314,CUS1348,Female,QLD,Credit Card,ITM87429,Red Rock Deli,150 g,Snacks,Chips,18.16,17.43,0.04,1,17.43,5
343,CE7EC314,CUS1348,Female,QLD,Credit Card,ITM10665,Pepsi,2000 mL,Beverages,Soft Drinks,17.24,15.34,0.11,1,15.34,5
344,6A674EBF,CUS3346,Male,NSW,Cash,ITM57792,Mainland,1500 mL,Dairy,Cheese,22.27,16.03,0.28,5,80.15,3
344,6A674EBF,CUS3346,Male,NSW,Cash,ITM48210,Pepsi,2000 mL,Beverages,Soft Drinks,21.97,20.87,0.05,2,41.74,4
344,6A674EBF,CUS3346,Male,NSW,Cash,ITM91476,San Remo,1000 g,Pantry,Pasta,14.83,12.31,0.17,4,49.24,5
345,5757A922,CUS4196,Male,NSW,Cash,ITM35008,V,250 mL,Beverages,Energy Drinks,15.96,13.09,0.18,1,13.09,5
345,5757A922,CUS4196,Male,NSW,Cash,ITM14960,Paul's,500 mL,Dairy,Milk,2.35,2.16,0.08,4,8.64,5
345,5757A922,CUS4196,Male,NSW,Cash,ITM12293,Sunrice,1000 g,Pantry,Rice,14.42,10.81,0.25,1,10.81,5
